,Unnamed: 0_x,code,protest,revolution,riots,strike,unrest,violence,date,geo_x,country_x,country_code,Unnamed: 0_y,Country,Time,BN.CAB.XOKA.GD.ZS,BX.KLT.DINV.WD.GD.ZS,EG.CFT.ACCS.ZS,EG.ELC.ACCS.ZS,EN.ATM.CO2E.PP.GD.KD,EN.POP.DNST,EN.POP.SLUM.UR.ZS,EN.URB.LCTY,EN.URB.MCTY.TL.ZS,FR.INR.LNDP,FR.INR.RINR,FX.OWN.TOTL.40.ZS,GC.DOD.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,GC.XPN.INTP.RV.ZS,MS.MIL.XPND.GD.ZS,NY.GDP.DEFL.KD.ZG,NY.GDP.MKTP.KD,NY.GDP.PCAP.KD,PA.NUS.FCRF,PA.NUS.PPPC.RF,PX.REX.REER,SE.ADT.1524.LT.FM.ZS,SE.ADT.1524.LT.ZS,SE.ADT.LITR.ZS,SE.ENR.PRSC.FM.ZS,SE.TER.CUAT.BA.FE.ZS,SE.TER.CUAT.BA.MA.ZS,SE.TER.CUAT.BA.ZS,SH.H2O.BASW.ZS,SH.MED.BEDS.ZS,SH.MED.CMHW.P3,SH.MED.NUMW.P3,SH.MED.PHYS.ZS,SH.STA.BASS.ZS,SH.XPD.CHEX.PP.CD,SI.DST.10TH.10,SI.DST.FRST.10,SI.POV.GINI,SI.POV.LMIC.GP,SI.POV.MDIM,SI.POV.MDIM.IT,SI.POV.MDIM.XQ,SL.UEM.1524.FE.ZS,SL.UEM.1524.MA.ZS,SL.UEM.INTM.ZS,SL.UEM.TOTL.ZS,SL.WAG.0714.ZS,SM.POP.TOTL.ZS,SN.ITK.MSFI.ZS,SP.DYN.LE00.FE.IN,SP.DYN.LE00.MA.IN,SP.URB.TOTL.IN.ZS,ST.INT.ARVL,ST.INT.DPRT,geo_y,economy,Unnamed: 0,iso3,country_y,year,month,unrest_index
690,24119,2013-12-01/MA,1.0,10.0,1.0,22.0,0.0,22.0,2013-12-01,MA,Morocco,MAR,25782,Morocco,2013-12-01,-8.54147839107934,3.019129110039185,97.2,95.7052574157715,0.2717458996875985,75.2360475016805,16.42684,3519416.5,21.6409481118877,,,,55.62772032382319,23.126364864163403,8.726814912499425,3.6342664902609143,0.838313632694278,86958343750.03075,2554.90966796875,8.516974250038814,0.4429690782984615,96.198333101074,0.9276800155639648,91.2209625244141,69.4253921508789,0.912949979305267,,,,80.27957765000001,0.8500000000000001,,0.9511499999999998,0.63985,80.27236828999999,395.1655731199999,32.5,2.65,40.1,3.7,9.800000000000002,40.9,,18.541000366210948,19.092999458313,18.0699996948242,9.109999656677244,,0.220847067431313,,73.7505,70.152,59.421,10089500.0,2259000.0,MA,MAR,718,MAR,Morocco,2013,12,0.1310374901033432
691,24120,2014-01-01/MA,0.5,10.0,0.0,26.0,0.0,17.0,2014-01-01,MA,Morocco,MAR,25783,Morocco,2014-01-01,-8.341702844544475,3.040301558205791,97.21666666666664,95.95438067118327,0.2705498556134221,75.32032526701026,16.42684,3521844.75,21.640714537613068,,,,55.627720323823205,22.996818946207785,8.772372726024662,3.662852558751837,0.916476699864245,87279716749.50151,2561.4239908854165,8.498395861156396,0.4443692145330298,96.33420190092068,0.9276800155639648,91.2209625244141,69.4253921508789,0.912949979305267,,,,80.39675566833333,0.85,,0.9547083333333334,0.6385416666666667,80.35061431499999,395.84358978333336,32.4,2.6583333333333337,40.0,3.4500000000000006,9.8,40.9,,18.46183363596599,19.180166085561133,18.0699996948242,9.129999637603758,,0.220847067431313,,73.78808333333335,70.18849999999999,59.4675,10132750.0,2248333.333333333,MA,MAR,724,MAR,Morocco,2014,1,0.1299570115499702
692,24121,2014-02-01/MA,1.0,10.0,0.0,24.0,4.0,15.0,2014-02-01,MA,Morocco,MAR,25784,Morocco,2014-02-01,-8.14192729800961,3.0614740063723964,97.23333333333336,96.20350392659508,0.2693538115392457,75.40460303234,16.42684,3524273.0,21.640480963338437,,,,55.627720323823205,22.867273028252168,8.817930539549897,3.6914386272427606,0.994639767034212,87601089748.9723,2567.9383138020835,8.479817472273977,0.4457693507675983,96.47007070076734,0.9276800155639648,91.2209625244141,69.4253921508789,0.912949979305267,,,,80.51393368666668,0.85,,0.9582666666666668,0.6372333333333334,80.42886033999999,396.5216064466667,32.300000000000004,2.6666666666666665,39.9,3.2000000000000006,9.8,40.9,,18.382666905721035,19.267332712809267,18.0699996948242,9.149999618530272,,0.220847067431313,,73.82566666666666,70.22500000000001,59.514,10176000.0,2237666.6666666665,MA,MAR,730,MAR,Morocco,2014,2,0.5035768174844278
693,24122,2014-03-01/MA,1.0,10.0,0.0,21.0,0.0,18.0,2014-03-01,MA,Morocco,MAR,25785,Morocco,2014-03-01,-7.9421517514747455,3.0826464545390024,97.25,96.45262718200684,0.2681577674650692,75.48888079766975,16.42684,3526701.25,21.6402473890638,,,,55.62772032382319,22.73772711029655,8.863488353075132,3.720024695733682,1.072802834204179,87922462748.44307,2574.45263671875,8.461239083391556,0.4471694870021667,96.605939500614,0.927680015563965,91.2209625244141,69.4253921508789,0.912949979305267,,,,80.63111170500001,0.85,,0.961825,0.635925,80.507106365,397.19962311,32.2,2.6750000000000003,39.8,2.95,9.8,40.9,,18.303500175476078,19.3544993400574,18.0699996948242,9.169999599456789,,0.220847067431313,,73.86325,70.2615,59.56050000000001,10219250.0,2227000.0,MA,MAR,736,MAR,Morocco,2014,3,0.1919222579443084
694,24123,2014-04-01/MA,1.0,11.0,0.0,22.0,5.0,14.0,2014-04-01,MA,Morocco,MAR,25786,Morocco,2014-04-01,-7.74237620493988,3.1038189027056085,97.26666666666668,96.70175043741864,0.2669617233908928,75.5731585629995,16.42684,3529129.5,21.640013814789167,,,,55.627720323823205,22.608181192340936,8.909046166600367,3.748610764224605,1.150965901374146,88243835747.91383,2580.9669596354165,8.442660694509138,0.4485696232367351,96.74180830046066,0.927680015563965,91.2209625244141,69.4253921508789,0.9129499793052668,,,,80.74828972333333,0.85,,0.9653833333333334,0.6346166666666667,80.58535238999998,397.8776397733333,32.1,2.6833333333333336,39.7,2.7000000000000006,9.800000000000002,40.9,,18.224333445231117,19.441665967305536,18.0699996948242,9.189999580383304,,0.220847067431313,,73.90083333333332,70.298,59.607,10262500.0,2216333.333333333,MA,MAR,742,MAR,Morocco,2014,4,0.1915447749202403
695,24124,2014-05-01/MA,0.0,11.0,1.0,19.0,0.0,17.0,2014-05-01,MA,Morocco,MAR,25787,Morocco,2014-05-01,-7.542600658405015,3.1249913508722145,97.28333333333332,96.95087369283044,0.2657656793167164,75.65743632832925,16.42684,3531557.75,21.639780240514536,,,,55.62772032382319,22.478635274385315,8.954603980125604,3.777196832715527,1.229128968544113,88565208747.38463,2587.4812825520835,8.424082305626719,0.4499697594713036,96.87767710030734,0.927680015563965,91.2209625244141,69.4253921508789,0.912949979305267,,,,80.86546774166666,0.8500000000000001,,0.9689416666666668,0.6333083333333334,80.663598415,398.5556564366666,32.0,2.691666666666667,39.6,2.45,9.8,40.9,,18.14516671498616,19.528832594553663,18.0699996948242,9.209999561309816,,0.220847067431313,,73.93841666666667,70.3345,59.65350000000001,10305750.0,2205666.6666666665,MA,MAR,748,MAR,Morocco,2014,5,0.1272814403864524
696,24125,2014-06-01/MA,0.0,11.0,0.0,26.0,2.0,17.0,2014-06-01,MA,Morocco,MAR,25788,Morocco,2014-06-01,-7.342825111870149,3.14616379903882,97.3,97.1999969482422,0.26456963524254,75.741714093659,16.42684,3533986.0,21.639546666239895,,,,55.62772032382319,22.3490893564297,9.00016179365084,3.80578290120645,1.30729203571408,88886581746.8554,2593.99560546875,8.4055039167443,0.451369895705872,97.013545900154,0.927680015563965,91.2209625244141,69.4253921508789,0.912949979305267,,,,80.98264575999998,0.8500000000000001,,0.9725,0.632,80.74184444,399.2336731,31.899999999999995,2.7,39.5,2.2,9.8,40.9,,18.0659999847412,19.6159992218018,18.0699996948242,9.22999954223633,,0.220847067431313,,73.976,70.371,59.70000000000001,10349000.0,2195000.0,MA,MAR,754,MAR,Morocco,2014,6,0.558505177586599
697,24126,2014-07-01/MA,1.0,10.0,0.0,34.0,0.0,5.0,2014-07-01,MA,Morocco,MAR,25789,Morocco,2014-07-01,-7.192407061299903,3.1305869266072643,97.30833333333334,96.7333304087321,0.261395833128477,75.82481888117114,16.19450833333333,3536437.833333333,21.64015656247415,,,,55.627720323823205,22.18280005616112,9.046492764147708,3.795122355476316,0.6721437400932894,90297454666.78905,2631.758138020833,8.405573314370736,0.4537442244485761,97.01923319985173,0.927680015563965,91.2209625244141,69.93879254659016,0.912949979305267,,,,81.09862464749999,0.8708333333333332,,0.970125,0.6554583333333334,80.81992262416667,395.4744771358333,31.899999999999995,2.7,39.5,2.2,9.666666666666668,40.86666666666667,,18.022333304087308,19.72808265686039,18.0699996948242,9.269166231155396,,0.220847067431313,,74.01050000000001,70.40575,59.74633333333333,10362166.666666666,2166250.0,MA,MAR,760,MAR,Morocco,2014,7,0.0680413344443208
698,24127,2014-08-01/MA,0.0,11.0,1.0,27.0,15.0,8.0,2014-08-01,MA,Morocco,MAR,25790,Morocco,2014-08-01,-7.041989010729655,3.1150100541757086,97.31666666666668,96.266663869222,0.258222031014414,75.90792366868327,15.962176666666664,3538889.6666666665,21.6407664587084,,,,55.62772032382319,22.016510755892536,9.092823734644575,3.784461809746182,0.0369954444724983,91708327586.72266,2669.5206705729165,8.405642711997169,0.4561185531912801,97.02492049954942,0.927680015563965,91.2209625244141,70.45219294230144,0.912949979305267,,,,81.214603535,0.8916666666666666,,0.96775,0.6789166666666667,80.89800080833332,391.7152811716667,31.9,2.7000000000000006,39.5,2.2000000000000006,9.533333333333331,40.833333333333336,,17.978666623433416,19.840166091918984,18.0699996948242,9.308332920074465,,0.220847067431313,,74.045,70.4405,59.79266666666667,10375333.333333334,2137500.0,MA,MAR,766,MAR,Morocco,2014,8,0.0668569799830582
699,24128,2014-09-01/MA,0.0,13.0,0.0,25.0,0.0,43.0,2014-09-01,MA,Morocco,MAR,25791,Morocco,2014-09-01,-6.891570960159407,3.099433181744153,97.325,95.79999732971191,0.255048228900351,75.9910284561954,15.729845,3541341.5,21.64137635494265,,,,55.627720323823205,21.85022145562395,9.139154705141443,3.773801264016048,-0.5981528511482925,93119200506.6563,2707.283203125,8.405712109623606,0.4584928819339842,97.03060779924714,0.927680015563965,91.2209625244141,70.96559333801271,0.9129499793052668,,,,81.3305824225,0.9125,,0.965375,0.702375,80.9760789925,387.9560852075,31.899999999999995,2.7000000000000006,39.5,2.2,9.4,40.8,,17.934999942779523,19.952249526977575,18.0699996948242,9.347499608993532,,0.220847067431313,,74.07950000000001,70.47525,59.839,10388500.0,2108750.0,MA,MAR,772,MAR,Morocco,2014,9,0.2542739428537398
700,24129,2014-10-01/MA,1.0,11.0,1.0,21.0,0.0,12.0,2014-10-01,MA,Morocco,MAR,25792,Morocco,2014-10-01,-6.741152909589161,3.0838563093125964,97.33333333333331,95.33333079020184,0.251874426786288,76.07413324370754,15.497513333333332,3543793.333333333,21.641986251176903,,,,55.627720323823205,21.683932155355365,9.185485675638317,3.763140718285913,-1.233301146769083,94530073426.58992,2745.0457356770835,8.40578150725004,0.4608672106766883,97.03629509894483,0.927680015563965,91.2209625244141,71.47899373372398,0.912949979305267,,,,81.44656131,0.9333333333333336,,0.963,0.7258333333333334,81.05415717666666,384.1968892433333,31.899999999999995,2.7,39.5,2.2,9.266666666666667,40.76666666666667,,17.89133326212563,20.064332962036165,18.0699996948242,9.3866662979126,,0.220847067431313,,74.114,70.50999999999999,59.885333333333335,10401666.666666666,2080000.0,MA,MAR,778,MAR,Morocco,2014,10,0.1297280399191148
701,24130,2014-11-01/MA,1.0,12.0,0.0,21.0,0.0,21.0,2014-11-01,MA,Morocco,MAR,25793,Morocco,2014-11-01,-6.590734859018912,3.0682794368810407,97.34166666666664,94.86666425069173,0.2487006246722249,76.15723803121966,15.265181666666663,3546245.1666666665,21.64259614741115,,,,55.62772032382319,21.51764285508678,9.231816646135185,3.7524801725557793,-1.868449442389874,95940946346.52356,2782.8082682291665,8.405850904876475,0.4632415394193923,97.04198239864252,0.927680015563965,91.2209625244141,71.99239412943524,0.912949979305267,,,,81.5625401975,0.9541666666666668,,0.960625,0.7492916666666667,81.13223536083332,380.4376932791666,31.9,2.7,39.5,2.2,9.133333333333336,40.73333333333333,,17.847666581471742,20.17641639709476,18.0699996948242,9.425832986831669,,0.220847067431313,,74.1485,70.54475,59.93166666666667,10414833.333333334,2051250.0,MA,MAR,784,MAR,Morocco,2014,11,0.3226774055984878
702,24131,2014-12-01/MA,1.0,12.0,0.0,17.0,0.0,20.0,2014-12-01,MA,Morocco,MAR,25794,Morocco,2014-12-01,-6.440316808448666,3.0527025644494845,97.35,94.39999771118164,0.245526822558162,76.24034281873179,15.032849999999998,3548697.0,21.643206043645403,,,,55.627720323823205,21.3513535548182,9.278147616632054,3.741819626825645,-2.503597738010665,97351819266.4572,2820.57080078125,8.40592030250291,0.4656158681620965,97.04766969834024,0.927680015563965,91.2209625244141,72.5057945251465,0.912949979305267,,,,81.67851908499999,0.975,,0.95825,0.7727499999999999,81.21031354499999,376.678497315,31.899999999999995,2.7000000000000006,39.5,2.2000000000000006,9.0,40.7,,17.80399990081785,20.28849983215335,18.0699996948242,9.464999675750734,,0.220847067431313,,74.183,70.5795,59.978,10428000.0,2022500.0,MA,MAR,790,MAR,Morocco,2014,12,0.1325305083453356
703,24132,2015-01-01/MA,1.0,11.0,0.0,23.0,0.0,13.0,2015-01-01,MA,Morocco,MAR,25795,Morocco,2015-01-01,-6.289898757878418,3.0371256920179293,97.35833333333336,93.93333117167155,0.242353020444099,76.32344760624393,14.800518333333333,3551148.833333333,21.64381593987965,,,,55.62772032382319,21.185064254549616,9.324478587128922,3.731159081095511,-3.138746033631456,98762692186.39082,2858.333333333333,8.405989700129345,0.4679901969048006,97.05335699803796,0.927680015563965,91.2209625244141,73.01919492085777,0.912949979305267,,,,81.7944979725,0.9958333333333332,,0.955875,0.7962083333333333,81.28839172916666,372.9193013508333,31.9,2.7000000000000006,39.5,2.2,8.866666666666665,40.66666666666666,,17.760333220163957,20.400583267211942,18.0699996948242,9.504166364669803,,0.220847067431313,,74.2175,70.61425,60.02433333333334,10441166.666666666,1993750.0,MA,MAR,798,MAR,Morocco,2015,1,0.5859008872652535
704,24133,2015-02-01/MA,0.0,11.0,0.0,18.0,4.0,14.0,2015-02-01,MA,Morocco,MAR,25796,Morocco,2015-02-01,-6.13948070730817,3.0215488195863736,97.36666666666666,93.46666463216144,0.239179218330036,76.40655239375606,14.568186666666668,3553600.6666666665,21.6444258361139,,,,55.62772032382319,21.01877495428103,9.370809557625792,3.720498535365377,-3.773894329252247,100173565106.32446,2896.0958658854165,8.40605909775578,0.4703645256475046,97.05904429773568,0.9276800155639648,91.2209625244141,73.53259531656904,0.912949979305267,,,,81.91047686,1.0166666666666668,,0.9535,0.8196666666666665,81.36646991333333,369.16010538666666,31.899999999999995,2.7,39.5,2.2,8.733333333333333,40.63333333333333,,17.71666653951007,20.512666702270533,18.0699996948242,9.543333053588867,,0.220847067431313,,74.25200000000001,70.649,60.07066666666666,10454333.333333334,1965000.0,MA,MAR,805,MAR,Morocco,2015,2,0.0701541166563788
705,24134,2015-03-01/MA,0.0,9.0,0.0,18.0,5.0,22.0,2015-03-01,MA,Morocco,MAR,25797,Morocco,2015-03-01,-5.989062656737922,3.0059719471548174,97.375,92.99999809265135,0.236005416215973,76.4896571812682,14.335855,3556052.5,21.64503573234815,,,,55.627720323823205,20.852485654012447,9.41714052812266,3.709837989635243,-4.409042624873037,101584438026.2581,2933.8583984375,8.406128495382216,0.4727388543902087,97.06473159743337,0.9276800155639648,91.2209625244141,74.0459957122803,0.9129499793052668,,,,82.0264557475,1.0375,,0.951125,0.843125,81.4445480975,365.4009094225,31.899999999999995,2.7,39.5,2.2,8.6,40.6,,17.672999858856176,20.624750137329126,18.0699996948242,9.582499742507936,,0.220847067431313,,74.2865,70.68374999999999,60.117,10467500.0,1936250.0,MA,MAR,813,MAR,Morocco,2015,3,0.2680286070135735
706,24135,2015-04-01/MA,1.0,10.0,2.0,21.0,0.0,17.0,2015-04-01,MA,Morocco,MAR,25798,Morocco,2015-04-01,-5.838644606167676,2.9903950747232617,97.38333333333333,92.53333155314128,0.23283161410191,76.57276196878034,14.103523333333332,3558504.333333333,21.6456456285824,,,,55.62772032382319,20.686196353743867,9.463471498619532,3.699177443905109,-5.044190920493828,102995310946.19173,2971.6209309895835,8.40619789300865,0.4751131831329128,97.07041889713108,0.9276800155639648,91.2209625244141,74.55939610799157,0.912949979305267,,,,82.142434635,1.0583333333333331,,0.94875,0.8665833333333334,81.52262628166667,361.6417134583333,31.9,2.7000000000000006,39.5,2.2000000000000006,8.466666666666667,40.56666666666666,,17.629333178202284,20.73683357238772,18.0699996948242,9.621666431427004,,0.220847067431313,,74.321,70.71849999999999,60.16333333333333,10480666.666666666,1907500.0,MA,MAR,821,MAR,Morocco,2015,4,0.136905027413837
707,24136,2015-05-01/MA,1.0,10.0,1.0,17.0,0.0,19.0,2015-05-01,MA,Morocco,MAR,25799,Morocco,2015-05-01,-5.688226555597428,2.9748182022917056,97.39166666666668,92.06666501363118,0.229657811987847,76.65586675629247,13.871191666666666,3560956.1666666665,21.64625552481665,,,,55.627720323823205,20.519907053475283,9.5098024691164,3.6885168981749743,-5.67933921611462,104406183866.12537,3009.3834635416665,8.406267290635085,0.4774875118756169,97.0761061968288,0.9276800155639648,91.2209625244141,75.07279650370283,0.912949979305267,,,,82.25841352249999,1.0791666666666666,,0.946375,0.8900416666666667,81.60070446583335,357.8825174941667,31.899999999999995,2.7000000000000006,39.5,2.2,8.333333333333332,40.53333333333333,,17.58566649754839,20.84891700744631,18.0699996948242,9.660833120346071,,0.220847067431313,,74.35549999999999,70.75325,60.20966666666666,10493833.333333334,1878750.0,MA,MAR,829,MAR,Morocco,2015,5,0.0720516288224238
708,24137,2015-06-01/MA,0.0,10.0,1.0,28.0,0.0,16.0,2015-06-01,MA,Morocco,MAR,25800,Morocco,2015-06-01,-5.537808505027179,2.95924132986015,97.40000000000002,91.5999984741211,0.226484009873784,76.7389715438046,13.63886,3563408.0,21.6468654210509,,,,55.627720323823205,20.3536177532067,9.55613343961327,3.67785635244484,-6.314487511735411,105817056786.059,3047.14599609375,8.40633668826152,0.479861840618321,97.08179349652649,0.9276800155639648,91.2209625244141,75.5861968994141,0.912949979305267,,,,82.37439241,1.1,,0.944,0.9135,81.67878265,354.12332153000006,31.899999999999995,2.7,39.5,2.2,8.2,40.5,,17.5419998168945,20.9610004425049,18.0699996948242,9.69999980926514,,0.220847067431313,,74.39,70.788,60.25600000000001,10507000.0,1850000.0,MA,MAR,837,MAR,Morocco,2015,6,0.138294855273563
709,24138,2015-07-01/MA,2.0,9.0,0.0,25.0,0.0,4.0,2015-07-01,MA,Morocco,MAR,25801,Morocco,2015-07-01,-5.239399307239537,2.9581459358120146,97.425,92.07499885559082,0.2262282609808635,76.81960770035101,13.63886,3565880.25,21.64863056722628,,,,55.62772032382319,20.27727169774111,9.63314297052728,3.640547768727894,-5.523868943284854,106200165938.99268,3054.82080078125,8.519504320864819,0.4739809825183607,97.06151282303628,0.927680015563965,91.2209625244141,75.5861968994141,0.912949979305267,,,,82.4891207825,1.1,,0.944,0.9135,81.75666628500001,354.71728006666666,31.9,2.7,39.5,2.2,8.2,40.5,,17.854249795277884,20.938750425974543,18.0699996948242,9.679999828338628,,0.2238987899902418,,74.42225,70.81949999999999,60.302083333333336,10509916.666666666,1855000.0,MA,MAR,845,MAR,Morocco,2015,7,0.1383262097785778
710,24139,2015-08-01/MA,0.0,11.0,0.0,19.0,0.0,7.0,2015-08-01,MA,Morocco,MAR,25802,Morocco,2015-08-01,-4.940990109451893,2.9570505417638784,97.45,92.54999923706056,0.225972512087943,76.90024385689743,13.63886,3568352.5,21.650395713401668,,,,55.627720323823205,20.200925642275514,9.710152501441293,3.6032391850109486,-4.7332503748343,106583275091.92632,3062.49560546875,8.632671953468119,0.4681001244184005,97.04123214954602,0.927680015563965,91.2209625244141,75.5861968994141,0.9129499793052668,,,,82.60384915499999,1.1,,0.944,0.9135,81.83454992,355.3112386033333,31.899999999999995,2.7000000000000006,39.5,2.2000000000000006,8.199999999999998,40.5,,18.166499773661265,20.916500409444183,18.0699996948242,9.659999847412111,,0.2269505125491706,,74.4545,70.851,60.34816666666666,10512833.333333334,1860000.0,MA,MAR,853,MAR,Morocco,2015,8,0.003316074574295
711,24140,2015-09-01/MA,0.0,11.0,1.0,19.0,0.0,6.0,2015-09-01,MA,Morocco,MAR,25803,Morocco,2015-09-01,-4.64258091166425,2.955955147715742,97.475,93.02499961853027,0.2257167631950225,76.98088001344384,13.63886,3570824.75,21.65216085957705,,,,55.62772032382319,20.12457958680993,9.787162032355305,3.5659306012940024,-3.9426318063837456,106966384244.86,3070.17041015625,8.745839586071417,0.4622192663184403,97.02095147605576,0.927680015563965,91.2209625244141,75.5861968994141,0.912949979305267,,,,82.7185775275,1.1000000000000003,,0.944,0.9135,81.91243355499999,355.90519714,31.9,2.7000000000000006,39.5,2.2,8.2,40.5,,18.47874975204465,20.894250392913825,18.0699996948242,9.639999866485596,,0.2300022351080995,,74.48675,70.8825,60.39425,10515750.0,1865000.0,MA,MAR,861,MAR,Morocco,2015,9,0.3396965085726865
712,24141,2015-10-01/MA,0.0,11.0,0.0,16.0,0.0,18.0,2015-10-01,MA,Morocco,MAR,25804,Morocco,2015-10-01,-4.344171713876607,2.954859753667607,97.5,93.5,0.225461014302102,77.06151616999027,13.63886,3573297.0,21.653926005752435,,,,55.62772032382319,20.048233531344334,9.864171563269313,3.5286220175770566,-3.15201323793319,107349493397.79369,3077.84521484375,8.859007218674718,0.45633840821848,97.00067080256554,0.927680015563965,91.2209625244141,75.5861968994141,0.912949979305267,,,,82.8333059,1.1,,0.944,0.9135,81.99031719,356.4991556766667,31.899999999999995,2.7,39.5,2.2,8.2,40.5,,18.790999730428037,20.87200037638347,18.0699996948242,9.619999885559084,,0.2330539576670283,,74.519,70.91399999999999,60.44033333333332,10518666.666666666,1870000.0,MA,MAR,869,MAR,Morocco,2015,10,0.470985725897282
713,24142,2015-11-01/MA,1.0,12.0,0.0,16.0,0.0,19.0,2015-11-01,MA,Morocco,MAR,25805,Morocco,2015-11-01,-4.045762516088963,2.953764359619471,97.52500000000002,93.97500038146973,0.2252052654091815,77.14215232653669,13.63886,3575769.25,21.65569115192781,,,,55.627720323823205,19.97188747587874,9.941181094183325,3.491313433860111,-2.361394669482635,107732602550.72734,3085.52001953125,8.972174851278016,0.4504575501185197,96.98039012907527,0.927680015563965,91.2209625244141,75.5861968994141,0.912949979305267,,,,82.9480342725,1.1,,0.944,0.9135,82.068200825,357.0931142133333,31.899999999999995,2.7,39.5,2.2,8.2,40.5,,19.10324970881141,20.849750359853108,18.0699996948242,9.59999990463257,,0.2361056802259571,,74.55125,70.9455,60.48641666666666,10521583.333333334,1875000.0,MA,MAR,877,MAR,Morocco,2015,11,0.2696130817460748
714,24143,2015-12-01/MA,0.0,12.0,1.0,14.0,0.0,21.0,2015-12-01,MA,Morocco,MAR,25806,Morocco,2015-12-01,-3.74735331830132,2.9526689655713354,97.55,94.45000076293944,0.224949516516261,77.22278848308311,13.63886,3578241.5,21.6574562981032,,,,55.62772032382319,19.89554142041315,10.018190625097334,3.454004850143165,-1.5707761010320802,108115711703.661,3093.19482421875,9.085342483881314,0.4445766920185595,96.96010945558506,0.927680015563965,91.2209625244141,75.5861968994141,0.912949979305267,,,,83.062762645,1.1,,0.944,0.9135,82.14608446000001,357.68707275,31.9,2.7000000000000006,39.5,2.2000000000000006,8.199999999999998,40.5,,19.4154996871948,20.82750034332275,18.0699996948242,9.579999923706056,,0.239157402784886,,74.5835,70.97699999999999,60.5325,10524500.0,1880000.0,MA,MAR,885,MAR,Morocco,2015,12,0.135096925100535
715,24144,2016-01-01/MA,1.0,11.0,2.0,15.0,0.0,16.0,2016-01-01,MA,Morocco,MAR,25807,Morocco,2016-01-01,-3.448944120513677,2.9515735715231988,97.575,94.92500114440918,0.2246937676233405,77.30342463962951,13.63886,3580713.75,21.659221444278582,,,,55.627720323823205,19.81919536494756,10.095200156011346,3.4166962664262197,-0.7801575325815252,108498820856.59468,3100.86962890625,9.198510116484616,0.4386958339185992,96.9398287820948,0.927680015563965,91.2209625244141,75.5861968994141,0.9129499793052668,,,,83.1774910175,1.1000000000000003,,0.944,0.9135,82.223968095,358.28103128666663,31.899999999999995,2.7000000000000006,39.5,2.2,8.2,40.5,,19.727749665578184,20.805250326792397,18.0699996948242,9.55999994277954,,0.2422091253438148,,74.61575,71.0085,60.57858333333333,10527416.666666666,1885000.0,MA,MAR,899,MAR,Morocco,2016,1,0.0722402698324423
716,24145,2016-02-01/MA,1.0,10.0,1.0,12.0,0.0,14.0,2016-02-01,MA,Morocco,MAR,25808,Morocco,2016-02-01,-3.1505349227260333,2.950478177475063,97.6,95.4000015258789,0.22443801873042,77.38406079617594,13.63886,3583186.0,21.66098659045397,,,,55.627720323823205,19.742849309481965,10.172209686925356,3.379387682709273,0.0104610358690298,108881930009.52834,3108.54443359375,9.311677749087917,0.432814975818639,96.91954810860456,0.927680015563965,91.2209625244141,75.5861968994141,0.912949979305267,,,,83.29221939,1.1,,0.944,0.9135,82.30185173000001,358.8749898233333,31.899999999999995,2.7,39.5,2.2,8.2,40.5,,20.039999643961565,20.783000310262032,18.0699996948242,9.539999961853027,,0.2452608479027437,,74.64800000000001,71.04,60.624666666666656,10530333.333333334,1890000.0,MA,MAR,914,MAR,Morocco,2016,2,0.1319455364707355
717,24146,2016-03-01/MA,2.0,11.0,1.0,10.0,0.0,22.0,2016-03-01,MA,Morocco,MAR,25809,Morocco,2016-03-01,-2.85212572493839,2.9493827834269277,97.625,95.87500190734865,0.2241822698374995,77.46469695272235,13.63886,3585658.25,21.66275173662935,,,,55.62772032382319,19.666503254016376,10.249219217839368,3.3420790989923272,0.8010796043195848,109265039162.462,3116.21923828125,9.424845381691211,0.4269341177186787,96.89926743511433,0.927680015563965,91.2209625244141,75.5861968994141,0.912949979305267,,,,83.4069477625,1.1,,0.944,0.9135,82.379735365,359.46894836,31.9,2.7,39.5,2.2,8.2,40.5,,20.35224962234495,20.760750293731675,18.0699996948242,9.519999980926514,,0.2483125704616725,,74.68025,71.0715,60.67075,10533250.0,1895000.0,MA,MAR,929,MAR,Morocco,2016,3,0.2008217015342875
718,24147,2016-04-01/MA,0.0,12.0,0.0,13.0,0.0,17.0,2016-04-01,MA,Morocco,MAR,25810,Morocco,2016-04-01,-2.5537165271507467,2.9482873893787915,97.65,96.35000228881836,0.223926520944579,77.54533310926877,13.63886,3588130.5,21.664516882804733,,,,55.627720323823205,19.59015719855078,10.326228748753378,3.304770515275381,1.5916981727701398,109648148315.39565,3123.89404296875,9.538013014294512,0.4210532596187185,96.87898676162406,0.927680015563965,91.2209625244141,75.5861968994141,0.912949979305267,,,,83.52167613499999,1.1,,0.944,0.9135,82.45761900000001,360.0629068966667,31.899999999999995,2.7000000000000006,39.5,2.2000000000000006,8.199999999999998,40.5,,20.66449960072833,20.738500277201315,18.0699996948242,9.5,,0.2513642930206013,,74.71249999999999,71.103,60.71683333333333,10536166.666666666,1900000.0,MA,MAR,942,MAR,Morocco,2016,4,0.2619547220862633
