,iso3,country,year,month,unrest_index
10568,LBY,Libya,2019,9,0.32657382384864614
10569,MAR,Morocco,2019,9,-0.2857295931344271
10570,SDN,Sudan,2019,9,-0.24437619256086493
10571,TUN,Tunisia,2019,9,-0.23637860094050622
10683,BHR,Bahrain,2019,10,-0.3284484361797578
10684,IRN,Iran,2019,10,-0.1901486201106278
10685,IRQ,Iraq,2019,10,0.5626003082543546
10686,ISR,Israel,2019,10,-0.24769226713516002
10687,JOR,Jordan,2019,10,-0.2900209837599854
10688,LBN,Lebanon,2019,10,0.4999850177632534
10689,PSE,Palestine,2019,10,-0.06023652208236187
10690,SAU,Saudi Arabia,2019,10,-0.3372262806411271
10691,SYR,Syria,2019,10,5.164921690955415
10692,TUR,Turkey,2019,10,0.35446786291477533
10693,YEM,Yemen,2019,10,2.1843558382948993
10695,DZA,Algeria,2019,10,-0.19717089567972326
10696,EGY,Egypt,2019,10,-0.17337318402889976
10697,LBY,Libya,2019,10,0.29828965836201166
10698,MAR,Morocco,2019,10,-0.2970432593290809
10699,SDN,Sudan,2019,10,-0.24418112935061229
10700,TUN,Tunisia,2019,10,-0.2609565654323403
10813,BHR,Bahrain,2019,11,-0.3214261606106623
10814,IRN,Iran,2019,11,-0.055750068246550884
10815,IRQ,Iraq,2019,11,0.6337983799965724
10816,ISR,Israel,2019,11,-0.2543244162837502
10817,JOR,Jordan,2019,11,-0.27324554767825737
10818,KWT,Kuwait,2019,11,-0.3387867863231483
10819,LBN,Lebanon,2019,11,0.5737189112387556
10820,PSE,Palestine,2019,11,0.20778032880478137
10821,SAU,Saudi Arabia,2019,11,-0.325522488025968
10822,SYR,Syria,2019,11,5.306927708019345
10823,TUR,Turkey,2019,11,-0.01127565630894633
10824,YEM,Yemen,2019,11,2.1664100229516556
10826,DZA,Algeria,2019,11,-0.09866397450213422
10827,EGY,Egypt,2019,11,-0.25549479554526605
10828,LBY,Libya,2019,11,0.10381163774011809
10829,MAR,Morocco,2019,11,-0.277927064724321
10830,SDN,Sudan,2019,11,-0.19034368332088045
10831,TUN,Tunisia,2019,11,-0.2697344098937096
10945,ARE,United Arab Emirates,2019,12,-0.3403472920051695
10946,BHR,Bahrain,2019,12,-0.32259653987217823
10947,IRN,Iran,2019,12,-0.21531177423321984
10948,IRQ,Iraq,2019,12,0.6494034368167845
10949,ISR,Israel,2019,12,-0.31674464356459864
10950,JOR,Jordan,2019,12,-0.3073816094724714
10951,LBN,Lebanon,2019,12,0.28034384301876775
10952,PSE,Palestine,2019,12,-0.027660965970169062
10953,SAU,Saudi Arabia,2019,12,-0.329423752231021
10954,SYR,Syria,2019,12,4.403394918129063
10955,TUR,Turkey,2019,12,0.04412229540280671
10956,YEM,Yemen,2019,12,2.4570542062281064
10958,DZA,Algeria,2019,12,-0.17824976428521605
10959,EGY,Egypt,2019,12,-0.2211636705407994
10960,LBY,Libya,2019,12,0.19237033519482188
10961,MAR,Morocco,2019,12,-0.2911913630215013
10962,SDN,Sudan,2019,12,-0.18234609170052174
10963,TUN,Tunisia,2019,12,-0.28650984597543766
11103,BHR,Bahrain,2020,1,-0.3192804652978831
11104,IRN,Iran,2020,1,-0.23306252636621114
11105,IRQ,Iraq,2020,1,0.4822342656302621
11106,ISR,Israel,2020,1,-0.277927064724321
11107,JOR,Jordan,2020,1,-0.2872900988164483
11108,LBN,Lebanon,2020,1,0.2491337293783435
11109,OMN,Oman,2020,1,-0.34112754484618013
11110,PSE,Palestine,2020,1,0.019349267700719965
11111,SAU,Saudi Arabia,2020,1,-0.3089421151544926
11112,SYR,Syria,2020,1,4.1162618726371605
11113,TUR,Turkey,2020,1,-0.09398245745607059
11114,YEM,Yemen,2020,1,2.94802830643403
11117,DZA,Algeria,2020,1,-0.17746951144420545
11118,EGY,Egypt,2020,1,-0.21979822806903085
11119,LBY,Libya,2020,1,0.052314950233418075
11120,MAR,Morocco,2020,1,-0.29099629981124864
11121,SDN,Sudan,2020,1,-0.21160557323841947
11122,TUN,Tunisia,2020,1,-0.2615417550630983
11272,BHR,Bahrain,2020,2,-0.30035933390337594
11273,IRN,Iran,2020,2,-0.23715885378151683
11274,IRQ,Iraq,2020,2,0.4463426349437742
11275,ISR,Israel,2020,2,-0.24125518119682252
11276,JOR,Jordan,2020,2,-0.29216667907276456
11277,LBN,Lebanon,2020,2,-0.17707938502370016
11278,PSE,Palestine,2020,2,0.20895070806629726
11279,SAU,Saudi Arabia,2020,2,-0.3264978040772312
11280,SYR,Syria,2020,2,4.941964441636634
11281,TUR,Turkey,2020,2,-0.10315042833794522
11282,YEM,Yemen,2020,2,2.9365195770291237
11285,DZA,Algeria,2020,2,-0.13201978345533763
11286,EGY,Egypt,2020,2,-0.1591335696804562
11287,LBY,Libya,2020,2,-0.0013274325860611015
11288,MAR,Morocco,2020,2,-0.25959112296057174
11289,SDN,Sudan,2020,2,-0.26680846173991984
11290,TUN,Tunisia,2020,2,-0.23189214710469525
11451,ARE,United Arab Emirates,2020,3,-0.34112754484618013
11452,BHR,Bahrain,2020,3,-0.3335200796463267
11453,IRN,Iran,2020,3,-0.2634923871656248
11454,IRQ,Iraq,2020,3,0.31213914628994993
11455,ISR,Israel,2020,3,-0.3198656549286411
11456,JOR,Jordan,2020,3,-0.31381869541080887
11457,KWT,Kuwait,2020,3,-0.34112754484618013
11458,LBN,Lebanon,2020,3,-0.1776645746544581
11459,OMN,Oman,2020,3,-0.34112754484618013
11460,PSE,Palestine,2020,3,-0.07837740063585846
11461,QAT,Qatar,2020,3,-0.34112754484618013
11462,SAU,Saudi Arabia,2020,3,-0.329423752231021
11463,SYR,Syria,2020,3,2.164069264428624
11464,TUR,Turkey,2020,3,-0.0011323693758084497
11465,YEM,Yemen,2020,3,3.339715232621354
11468,DZA,Algeria,2020,3,-0.21063025718715622
11469,EGY,Egypt,2020,3,-0.20009684383351303
11470,LBY,Libya,2020,3,0.5635756243056178
11471,MAR,Morocco,2020,3,-0.2654430192681513
11472,SDN,Sudan,2020,3,-0.2625170711143615
11473,TUN,Tunisia,2020,3,-0.2941173111752911
11619,ARE,United Arab Emirates,2020,4,-0.34112754484618013
11620,BHR,Bahrain,2020,4,-0.33527564853860053
11621,IRN,Iran,2020,4,-0.25725036443753996
11622,IRQ,Iraq,2020,4,0.34120356461759505
11623,ISR,Israel,2020,4,-0.27968263361659484
11624,JOR,Jordan,2020,4,-0.3376164070616324
11625,LBN,Lebanon,2020,4,-0.08247372805116415
11626,OMN,Oman,2020,4,-0.34112754484618013
11627,PSE,Palestine,2020,4,-0.12889877209129522
11628,SAU,Saudi Arabia,2020,4,-0.33332501643607404
11629,SYR,Syria,2020,4,1.6760211123764897
11630,TUR,Turkey,2020,4,-0.09027625646127022
11631,YEM,Yemen,2020,4,3.523074650258847
11634,DZA,Algeria,2020,4,-0.3153792010928301
11635,EGY,Egypt,2020,4,-0.20165734951553424
11636,LBY,Libya,2020,4,0.8709952436637967
11637,MAR,Morocco,2020,4,-0.3101124944160085
11638,SDN,Sudan,2020,4,-0.2332575895764638
11639,TUN,Tunisia,2020,4,-0.26641833531941456
11793,BHR,Bahrain,2020,5,-0.34015222879491686
11794,IRN,Iran,2020,5,-0.19365975789517553
11795,IRQ,Iraq,2020,5,0.7365966917997198
11796,ISR,Israel,2020,5,-0.28904566770872214
11797,JOR,Jordan,2020,5,-0.3393719759539062
11798,KWT,Kuwait,2020,5,-0.3403472920051695
11799,LBN,Lebanon,2020,5,-0.0834490441024274
11800,PSE,Palestine,2020,5,-0.11017270390704066
11801,QAT,Qatar,2020,5,-0.33956703916415887
11802,SAU,Saudi Arabia,2020,5,-0.32357185592344145
11803,SYR,Syria,2020,5,1.927067463971652
11804,TUR,Turkey,2020,5,0.06479899568958777
11805,YEM,Yemen,2020,5,2.9185737616858796
11808,DZA,Algeria,2020,5,-0.2722702316269941
11809,EGY,Egypt,2020,5,-0.10880726143527211
11810,LBY,Libya,2020,5,0.6720307692060921
11811,MAR,Morocco,2020,5,-0.29314199512402783
11812,SDN,Sudan,2020,5,-0.17298305760839447
11813,TUN,Tunisia,2020,5,-0.19444001073618614
11973,BHR,Bahrain,2020,6,-0.3362509645898638
11974,IRN,Iran,2020,6,-0.23111189426368464
11975,IRQ,Iraq,2020,6,0.8633877784639432
11976,ISR,Israel,2020,6,-0.2822184553498793
11977,JOR,Jordan,2020,6,-0.3331299532258214
11978,KWT,Kuwait,2020,6,-0.3403472920051695
11979,LBN,Lebanon,2020,6,0.03475926131067943
11980,PSE,Palestine,2020,6,-0.08500954978444862
11981,SAU,Saudi Arabia,2020,6,-0.3284484361797578
11982,SYR,Syria,2020,6,1.690845916355691
11983,TUR,Turkey,2020,6,0.2883414346391264
11984,YEM,Yemen,2020,6,2.9168181927936057
11987,DZA,Algeria,2020,6,-0.18156583885951114
11988,EGY,Egypt,2020,6,-0.2352082216789903
11989,LBY,Libya,2020,6,-0.09749359524061832
11990,MAR,Morocco,2020,6,-0.2453515086121282
11991,SDN,Sudan,2020,6,-0.14411370249100203
11992,TUN,Tunisia,2020,6,-0.17103242550586795
12144,BHR,Bahrain,2020,7,-0.3362509645898638
12145,IRN,Iran,2020,7,-0.15406192621388726
12146,IRQ,Iraq,2020,7,1.1491553814840778
12147,ISR,Israel,2020,7,-0.1571829375779297
12148,JOR,Jordan,2020,7,-0.3077717358929767
12149,KWT,Kuwait,2020,7,-0.33956703916415887
12150,LBN,Lebanon,2020,7,-0.12597282393750545
12151,PSE,Palestine,2020,7,-0.14489395533201263
12152,SAU,Saudi Arabia,2020,7,-0.33527564853860053
12153,SYR,Syria,2020,7,2.0907254973736267
12154,TUR,Turkey,2020,7,0.22787183946080447
12155,YEM,Yemen,2020,7,2.914282371060321
12158,DZA,Algeria,2020,7,-0.17922508033647933
12159,EGY,Egypt,2020,7,-0.21979822806903085
12160,LBY,Libya,2020,7,-0.2712949155757308
12161,MAR,Morocco,2020,7,-0.2469120142941494
12162,SDN,Sudan,2020,7,-0.1337753523476115
12163,TUN,Tunisia,2020,7,-0.21823772238700961
12318,ARE,United Arab Emirates,2020,8,-0.34015222879491686
12319,BHR,Bahrain,2020,8,-0.3393719759539062
12320,IRN,Iran,2020,8,-0.07525638927181603
12321,IRQ,Iraq,2020,8,0.9314648388421186
12322,ISR,Israel,2020,8,-0.04112032747760202
12323,JOR,Jordan,2020,8,-0.33547071174885323
12324,KWT,Kuwait,2020,8,-0.33956703916415887
12325,LBN,Lebanon,2020,8,-0.1731781208186471
12326,PSE,Palestine,2020,8,0.09522885648900142
12327,SAU,Saudi Arabia,2020,8,-0.33449539569758996
12328,SYR,Syria,2020,8,2.114718272234703
12329,TUR,Turkey,2020,8,0.08469544313535823
12330,YEM,Yemen,2020,8,3.1347037986458175
12333,DZA,Algeria,2020,8,-0.14372357607049674
12334,EGY,Egypt,2020,8,-0.1257777607272528
12335,LBY,Libya,2020,8,-0.2578355540682979
12336,MAR,Morocco,2020,8,-0.22740569326888424
12337,SDN,Sudan,2020,8,-0.20692405619235585
12338,TUN,Tunisia,2020,8,-0.25666517480678197
12490,BHR,Bahrain,2020,9,-0.29431237438554375
12491,IRN,Iran,2020,9,-0.06140690134387778
12492,IRQ,Iraq,2020,9,0.921126488698728
12493,ISR,Israel,2020,9,-0.24437619256086493
12494,JOR,Jordan,2020,9,-0.34015222879491686
12495,KWT,Kuwait,2020,9,-0.3387867863231483
12496,LBN,Lebanon,2020,9,-0.18254115491077438
12497,PSE,Palestine,2020,9,-0.15035572521908688
12498,SAU,Saudi Arabia,2020,9,-0.32201135024142025
12499,SYR,Syria,2020,9,2.7775430606732128
12500,TUR,Turkey,2020,9,0.12097720024235142
12501,YEM,Yemen,2020,9,3.5679391886169567
12504,DZA,Algeria,2020,9,-0.16615584524955165
12505,EGY,Egypt,2020,9,-0.17376331044940507
12506,LBY,Libya,2020,9,-0.2750011165705312
12507,MAR,Morocco,2020,9,-0.22174886017155734
12508,SDN,Sudan,2020,9,-0.2753912429910365
12509,TUN,Tunisia,2020,9,-0.20516848730008197
12662,BHR,Bahrain,2020,10,-0.3114779368877771
12663,IRN,Iran,2020,10,-0.09027625646127022
12664,IRQ,Iraq,2020,10,0.767806805440144
12665,ISR,Israel,2020,10,-0.09866397450213422
12666,JOR,Jordan,2020,10,-0.33547071174885323
12667,KWT,Kuwait,2020,10,-0.33527564853860053
12668,LBN,Lebanon,2020,10,-0.18273621812102706
12669,PSE,Palestine,2020,10,-0.01615223656526262
12670,SAU,Saudi Arabia,2020,10,-0.32357185592344145
12671,SYR,Syria,2020,10,2.691130058531288
12672,TUR,Turkey,2020,10,0.12409821160639385
12673,YEM,Yemen,2020,10,2.9774828511821805
12676,DZA,Algeria,2020,10,-0.127338266409274
12677,EGY,Egypt,2020,10,-0.230331641422674
12678,LBY,Libya,2020,10,-0.3149890746723248
12679,MAR,Morocco,2020,10,-0.20750924582311378
12680,SDN,Sudan,2020,10,-0.19561038999770206
12681,TUN,Tunisia,2020,10,-0.16947191982384674
12828,BHR,Bahrain,2020,11,-0.33391020606683197
12829,IRN,Iran,2020,11,-0.16303483388550924
12830,IRQ,Iraq,2020,11,0.8479777848539838
12831,ISR,Israel,2020,11,-0.16947191982384674
12832,JOR,Jordan,2020,11,-0.32610767765672594
12833,LBN,Lebanon,2020,11,-0.23559834809949562
12834,PSE,Palestine,2020,11,-0.056140194667056185
12835,QAT,Qatar,2020,11,-0.34112754484618013
12836,SAU,Saudi Arabia,2020,11,-0.33137438433354754
12837,SYR,Syria,2020,11,2.3058802182823013
12838,TUR,Turkey,2020,11,-0.11758510589664142
12839,YEM,Yemen,2020,11,2.638462991763072
12842,DZA,Algeria,2020,11,-0.2078993722436191
12843,EGY,Egypt,2020,11,-0.2272106300586316
12844,LBY,Libya,2020,11,-0.32357185592344145
12845,MAR,Morocco,2020,11,-0.19795114852073387
12846,SDN,Sudan,2020,11,-0.26115162864259295
12847,TUN,Tunisia,2020,11,-0.18195596528001645
12992,BHR,Bahrain,2020,12,-0.3331299532258214
12993,IRN,Iran,2020,12,-0.15094091484984484
12994,IRQ,Iraq,2020,12,0.8680692955100069
12995,ISR,Israel,2020,12,-0.230331641422674
12996,JOR,Jordan,2020,12,-0.33293489001556875
12997,LBN,Lebanon,2020,12,-0.19404988431568082
12998,OMN,Oman,2020,12,-0.34112754484618013
12999,PSE,Palestine,2020,12,-0.088715750779249
13000,QAT,Qatar,2020,12,-0.34112754484618013
13001,SAU,Saudi Arabia,2020,12,-0.32357185592344145
13002,SYR,Syria,2020,12,2.686253478274972
13003,TUR,Turkey,2020,12,-0.056725384297814145
13004,YEM,Yemen,2020,12,2.225514175658209
13007,DZA,Algeria,2020,12,-0.1909288729516384
13008,EGY,Egypt,2020,12,-0.17025217266485734
13009,LBY,Libya,2020,12,-0.3101124944160085
13010,MAR,Morocco,2020,12,-0.20828949866412438
13011,SDN,Sudan,2020,12,-0.12889877209129522
13012,TUN,Tunisia,2020,12,-0.15854838004969826
13158,BHR,Bahrain,2021,1,-0.3290336258105157
13159,IRN,Iran,2021,1,-0.09827384808162892
13160,IRQ,Iraq,2021,1,0.5134443792706863
13161,ISR,Israel,2021,1,-0.1950252003669441
13162,JOR,Jordan,2021,1,-0.3356657749591059
13163,LBN,Lebanon,2021,1,-0.16752128772132022
13164,PSE,Palestine,2021,1,-0.03507336795976982
13165,SAU,Saudi Arabia,2021,1,-0.33527564853860053
13166,SYR,Syria,2021,1,2.6226628717326075
13167,TUR,Turkey,2021,1,-0.030781977334211487
13168,YEM,Yemen,2021,1,1.8927363389671854
13172,DZA,Algeria,2021,1,-0.14762484027554976
13173,EGY,Egypt,2021,1,-0.1989264645719971
13174,LBY,Libya,2021,1,-0.329423752231021
13175,MAR,Morocco,2021,1,-0.25237378418122364
13176,SDN,Sudan,2021,1,-0.15133104127035013
13177,TUN,Tunisia,2021,1,-0.14157788075771757
13332,BHR,Bahrain,2021,2,-0.30952730478525053
13333,IRN,Iran,2021,2,-0.11348877848133575
13334,IRQ,Iraq,2021,2,0.6217044609609079
13335,ISR,Israel,2021,2,-0.23345265278671645
13336,JOR,Jordan,2021,2,-0.33234970038481076
13337,LBN,Lebanon,2021,2,-0.18156583885951114
13338,OMN,Oman,2021,2,-0.3382015966923903
13339,PSE,Palestine,2021,2,-0.10724675575325089
13340,SAU,Saudi Arabia,2021,2,-0.3227916030824309
13341,SYR,Syria,2021,2,2.3809795542295724
13342,TUR,Turkey,2021,2,-0.14118775433721226
13343,YEM,Yemen,2021,2,2.5140126636218807
13347,DZA,Algeria,2021,2,-0.15601255831641378
13348,EGY,Egypt,2021,2,-0.24379100293010697
13349,LBY,Libya,2021,2,-0.3315694475438002
13350,MAR,Morocco,2021,2,-0.217457469545999
13351,SDN,Sudan,2021,2,-0.16108420178298272
13352,TUN,Tunisia,2021,2,-0.2367687273610115
13513,BHR,Bahrain,2021,3,-0.3145989482518195
13514,IRN,Iran,2021,3,-0.15620762152666642
13515,IRQ,Iraq,2021,3,0.5971264964690739
13516,ISR,Israel,2021,3,-0.2590059333298138
13517,JOR,Jordan,2021,3,-0.3099174312057559
13518,KWT,Kuwait,2021,3,-0.34112754484618013
13519,LBN,Lebanon,2021,3,0.4342487159081098
13520,OMN,Oman,2021,3,-0.3382015966923903
13521,PSE,Palestine,2021,3,-0.10939245106603006
13522,QAT,Qatar,2021,3,-0.3403472920051695
13523,SAU,Saudi Arabia,2021,3,-0.2699294731039623
13524,SYR,Syria,2021,3,2.273889851800867
13525,TUR,Turkey,2021,3,-0.03721906327254899
13526,YEM,Yemen,2021,3,3.428468993286311
13530,DZA,Algeria,2021,3,-0.1458692713832759
13531,EGY,Egypt,2021,3,-0.2800727600371002
13532,LBY,Libya,2021,3,-0.31889033887737783
13533,MAR,Morocco,2021,3,-0.21004506755639826
13534,SDN,Sudan,2021,3,-0.2022425391462922
13535,TUN,Tunisia,2021,3,-0.2533491002324869
13691,ARE,United Arab Emirates,2021,4,-0.3382015966923903
13692,BHR,Bahrain,2021,4,-0.0645279127079202
13693,IRN,Iran,2021,4,-0.049703108728718685
13694,IRQ,Iraq,2021,4,1.0960981882953564
13695,ISR,Israel,2021,4,-0.21843278559726229
13696,JOR,Jordan,2021,4,-0.3305941314925369
13697,KWT,Kuwait,2021,4,-0.3403472920051695
13698,LBN,Lebanon,2021,4,-0.16342496030601453
13699,PSE,Palestine,2021,4,0.03358888204916353
13700,QAT,Qatar,2021,4,-0.3403472920051695
13701,SAU,Saudi Arabia,2021,4,-0.2972383225393335
13702,SYR,Syria,2021,4,1.9565220087198025
13703,TUR,Turkey,2021,4,-0.08188853842040619
13704,YEM,Yemen,2021,4,2.479681538617414
13708,DZA,Algeria,2021,4,-0.11739004268638878
13709,EGY,Egypt,2021,4,-0.2574454276477926
13710,LBY,Libya,2021,4,-0.3190854020876305
13711,MAR,Morocco,2021,4,-0.23111189426368464
13712,SDN,Sudan,2021,4,-0.14879521953706568
13713,TUN,Tunisia,2021,4,-0.23111189426368464
13876,BHR,Bahrain,2021,5,-0.2872900988164483
13877,IRN,Iran,2021,5,0.1114191029399715
13878,IRQ,Iraq,2021,5,1.7320042537190006
13879,ISR,Israel,2021,5,0.13697238348306884
13880,JOR,Jordan,2021,5,-0.3040655348981763
13881,KWT,Kuwait,2021,5,-0.3387867863231483
13882,LBN,Lebanon,2021,5,-0.11582953700436756
13883,OMN,Oman,2021,5,-0.32513236160546266
13884,PSE,Palestine,2021,5,1.5394768651996336
13885,QAT,Qatar,2021,5,-0.33176451075405283
13886,SAU,Saudi Arabia,2021,5,-0.33234970038481076
13887,SYR,Syria,2021,5,1.954571376617276
13888,TUR,Turkey,2021,5,0.04392723219255406
13889,YEM,Yemen,2021,5,1.514508774287294
13894,DZA,Algeria,2021,5,-0.18429672380304826
13895,EGY,Egypt,2021,5,-0.2759764326217945
13896,LBY,Libya,2021,5,-0.3259126144464733
13897,MAR,Morocco,2021,5,-0.1651805291982884
13898,SDN,Sudan,2021,5,-0.17103242550586795
13899,TUN,Tunisia,2021,5,-0.21862784880751493
14058,BHR,Bahrain,2021,6,-0.3243521087644521
14059,IRN,Iran,2021,6,-0.11953573799916795
14060,IRQ,Iraq,2021,6,1.287845323973713
14061,ISR,Israel,2021,6,-0.1655706556187937
14062,JOR,Jordan,2021,6,-0.3368361542206218
14063,KWT,Kuwait,2021,6,-0.3387867863231483
14064,LBN,Lebanon,2021,6,0.0175936988084461
14065,PSE,Palestine,2021,6,-0.0573105739285721
14066,QAT,Qatar,2021,6,-0.34112754484618013
14067,SAU,Saudi Arabia,2021,6,-0.3264978040772312
14068,SYR,Syria,2021,6,2.46836787242276
14069,TUR,Turkey,2021,6,0.05309520307442868
14070,YEM,Yemen,2021,6,1.5326496528407907
14075,DZA,Algeria,2021,6,-0.22604025079711568
14076,EGY,Egypt,2021,6,-0.2956778168573123
14077,LBY,Libya,2021,6,-0.27246529483724674
14078,MAR,Morocco,2021,6,-0.27324554767825737
14079,SDN,Sudan,2021,6,-0.12402219183497892
14080,TUN,Tunisia,2021,6,-0.25568985875551875
14239,BHR,Bahrain,2021,7,-0.3198656549286411
14240,IRN,Iran,2021,7,0.02754192253133133
14241,IRQ,Iraq,2021,7,1.2250349702723593
14242,ISR,Israel,2021,7,-0.27305048446800473
14243,JOR,Jordan,2021,7,-0.31850021245687254
14244,LBN,Lebanon,2021,7,-0.01108059309869368
14245,OMN,Oman,2021,7,-0.3382015966923903
14246,PSE,Palestine,2021,7,-0.0898861300407649
14247,SAU,Saudi Arabia,2021,7,-0.3382015966923903
14248,SYR,Syria,2021,7,2.6310505897734715
14249,TUR,Turkey,2021,7,0.009401043977834735
14250,YEM,Yemen,2021,7,2.182600269402626
14254,DZA,Algeria,2021,7,-0.22272417622282062
14255,EGY,Egypt,2021,7,-0.24379100293010697
14256,LBY,Libya,2021,7,-0.2800727600371002
14257,MAR,Morocco,2021,7,-0.27363567409876266
14258,SDN,Sudan,2021,7,-0.02493008102663194
14259,TUN,Tunisia,2021,7,-0.25451947949400283
14416,ARE,United Arab Emirates,2021,8,-0.34112754484618013
14417,BHR,Bahrain,2021,8,-0.330008941861779
14418,IRN,Iran,2021,8,-0.16088913857273007
14419,IRQ,Iraq,2021,8,1.807883842507282
14420,ISR,Israel,2021,8,-0.27305048446800473
14421,JOR,Jordan,2021,8,-0.33391020606683197
14422,KWT,Kuwait,2021,8,-0.3403472920051695
14423,LBN,Lebanon,2021,8,0.05387545591543929
14424,OMN,Oman,2021,8,-0.34112754484618013
14425,PSE,Palestine,2021,8,-0.09437258387657589
14426,QAT,Qatar,2021,8,-0.3403472920051695
14427,SAU,Saudi Arabia,2021,8,-0.3382015966923903
14428,SYR,Syria,2021,8,2.2832528858929937
14429,TUR,Turkey,2021,8,-0.015957173355009967
14430,YEM,Yemen,2021,8,1.7304437480369794
14435,DZA,Algeria,2021,8,-0.27402580051926795
14436,EGY,Egypt,2021,8,-0.2625170711143615
14437,LBY,Libya,2021,8,-0.2750011165705312
14438,MAR,Morocco,2021,8,-0.2888506044984695
14439,SDN,Sudan,2021,8,-0.19034368332088045
14440,TUN,Tunisia,2021,8,-0.28085301287811076
14601,BHR,Bahrain,2021,9,-0.31635451714409335
14602,IRN,Iran,2021,9,-0.03175729338547474
14603,IRQ,Iraq,2021,9,1.7156189440577778
14604,ISR,Israel,2021,9,-0.26017631259132973
14605,JOR,Jordan,2021,9,-0.3356657749591059
14606,LBN,Lebanon,2021,9,-0.23169708389444257
14607,PSE,Palestine,2021,9,0.16954793959526165
14608,SAU,Saudi Arabia,2021,9,-0.3372262806411271
14609,SYR,Syria,2021,9,2.0047026216522075
14610,TUR,Turkey,2021,9,-0.0520438672517505
14611,YEM,Yemen,2021,9,1.8115900435020824
14615,DZA,Algeria,2021,9,-0.28026782324735283
14616,EGY,Egypt,2021,9,-0.2800727600371002
14617,LBY,Libya,2021,9,-0.27558630620128916
14618,MAR,Morocco,2021,9,-0.2461317614531388
14619,SDN,Sudan,2021,9,-0.1909288729516384
14620,TUN,Tunisia,2021,9,-0.28241351856013197
14779,BHR,Bahrain,2021,10,-0.3028951556366604
14780,IRN,Iran,2021,10,-0.046191970944170956
14781,IRQ,Iraq,2021,10,1.1452541172790247
14782,ISR,Israel,2021,10,-0.27305048446800473
14783,JOR,Jordan,2021,10,-0.32766818333874714
14784,KWT,Kuwait,2021,10,-0.33956703916415887
14785,LBN,Lebanon,2021,10,-0.20048697025401835
14786,OMN,Oman,2021,10,-0.34112754484618013
14787,PSE,Palestine,2021,10,0.001988641988233975
14788,SAU,Saudi Arabia,2021,10,-0.329423752231021
14789,SYR,Syria,2021,10,1.7702366429285203
14790,TUR,Turkey,2021,10,-0.0656982919694361
14791,YEM,Yemen,2021,10,2.1024292899887858
14795,DZA,Algeria,2021,10,-0.2759764326217945
14796,EGY,Egypt,2021,10,-0.3108927472570191
14797,LBY,Libya,2021,10,-0.29528769043680697
14798,MAR,Morocco,2021,10,-0.22330936585357858
14799,SDN,Sudan,2021,10,-0.16303483388550924
14800,TUN,Tunisia,2021,10,-0.2775369383038157
14967,BHR,Bahrain,2021,11,-0.3190854020876305
14968,IRN,Iran,2021,11,-0.06959955617448914
14969,IRQ,Iraq,2021,11,0.6798332976161982
14970,ISR,Israel,2021,11,-0.2697344098937096
14971,JOR,Jordan,2021,11,-0.3263027408669786
14972,KWT,Kuwait,2021,11,-0.34112754484618013
14973,LBN,Lebanon,2021,11,-0.2102401307666509
14974,PSE,Palestine,2021,11,0.009791170398340036
14975,SAU,Saudi Arabia,2021,11,-0.3196705917183884
14976,SYR,Syria,2021,11,1.8270000371120418
14977,TUR,Turkey,2021,11,0.026761669690320723
14978,YEM,Yemen,2021,11,2.0792167679687203
14983,DZA,Algeria,2021,11,-0.2697344098937096
14984,EGY,Egypt,2021,11,-0.27402580051926795
14985,LBY,Libya,2021,11,-0.3085519887339873
14986,MAR,Morocco,2021,11,-0.1647904027777831
14987,SDN,Sudan,2021,11,-0.1023701754969346
14988,TUN,Tunisia,2021,11,-0.24944783602743387
15146,BHR,Bahrain,2021,12,-0.31830514924661985
15147,IRN,Iran,2021,12,0.21733842610716128
15148,IRQ,Iraq,2021,12,0.7705376903836811
15149,ISR,Israel,2021,12,-0.2915814894420066
15150,JOR,Jordan,2021,12,-0.3208409709799043
15151,KWT,Kuwait,2021,12,-0.33956703916415887
15152,LBN,Lebanon,2021,12,-0.26641833531941456
15153,PSE,Palestine,2021,12,0.05407051912569194
15154,SAU,Saudi Arabia,2021,12,-0.29918895464186
15155,SYR,Syria,2021,12,1.7045003410733768
15156,TUR,Turkey,2021,12,-0.0024978118475770107
15157,YEM,Yemen,2021,12,2.036888051343895
15162,DZA,Algeria,2021,12,-0.3048457877391869
15163,EGY,Egypt,2021,12,-0.23130695747393729
15164,LBY,Libya,2021,12,-0.29470250080604904
15165,MAR,Morocco,2021,12,-0.19931659099250243
15166,SDN,Sudan,2021,12,-0.10685662933274559
15167,TUN,Tunisia,2021,12,-0.2552997323350134
15326,ARE,United Arab Emirates,2022,1,-0.3206459077696517
15327,BHR,Bahrain,2022,1,-0.3227916030824309
15328,IRN,Iran,2022,1,0.22201994315322493
15329,IRQ,Iraq,2022,1,0.5922499162127576
15330,ISR,Israel,2022,1,-0.25510466912476076
15331,JOR,Jordan,2022,1,-0.3309842579130422
15332,LBN,Lebanon,2022,1,-0.20048697025401835
15333,OMN,Oman,2022,1,-0.34112754484618013
15334,PSE,Palestine,2022,1,0.0304678706851211
15335,SAU,Saudi Arabia,2022,1,-0.3264978040772312
15336,SYR,Syria,2022,1,2.212640003781534
15337,TUR,Turkey,2022,1,-0.039559821795580805
15338,YEM,Yemen,2022,1,2.6111541423277007
15343,DZA,Algeria,2022,1,-0.30816186231348197
