,Date,Year,AFG,ARE,ARM,AZE,BHR,DJI,DZA,EGY,GEO,IRN,IRQ,JOR,KAZ,KGZ,KWT,LBN,LBY,MAR,MRT,OMN,PAK,QAT,SAU,SDN,SOM,SYR,TJK,TKM,TUN,UZB,WBG,YEM
113,2009-01-01 00:00:00,2009,51.44661706253887,93.55669354290043,0,50.187517419694714,0,368.8871812098592,0,31.003684214873328,22.83802941734473,49.44135740065434,47.153827326212294,0,0,17.022751370839384,0,128.92682473474883,0,0,0,0,50.58006240643331,0,14.837674675023624,0,104.11899743365316,21.075324633309716,0,0,0,0,281.8226026715401,0
114,2009-02-01 00:00:00,2009,40.21018721901681,31.33843843037071,0,16.811180099145446,0,741.3909862556526,0,11.127023764437691,91.79993242556387,55.64576925315363,47.38497883343501,0,0,17.10619814196202,65.85456509937185,0,12.282823216544825,0,110.1276028217222,0,81.32481530941513,0,14.910410040513408,18.14988016489362,69.75293091157086,0,0,280.2989370935883,0,58.87863402788663,34.53708751993259,0
115,2009-03-01 00:00:00,2009,167.18325224189797,125.8038869741543,22.6580658518965,0,11.782029326488713,0,28.229689142895182,4.4667919339064746,161.22675999260815,51.856617288791384,56.20152167762392,23.183049910571665,34.903023589282604,120.17337396000487,0,0,6.163464825676382,0,0,0,370.6765038578115,97.64527495303484,59.855807545827666,18.21505463595384,70.00340696627558,4.25093757224872,0,0,0,0,20.79666412428839,12.395636640406698
116,2009-04-01 00:00:00,2009,225.16911845087418,94.49411723205172,22.691974335160122,16.896796210052877,23.599322981966473,0,113.08774291809331,11.183691559028427,357.53637590763884,55.92916246670615,60.615292726842576,0,0,0,0,151.92176031884804,0,0,221.37692309594303,0,119.20268933376579,0,44.95903768391983,72.9692560723152,105.16225378430923,12.771897688049375,0,0,0,0,34.712978272282385,12.414187086870687
117,2009-05-01 00:00:00,2009,40.45110549708903,63.05240371830085,0,0,35.43063513771639,0,0,11.193691034370932,334.76856622624047,109.95908277867198,47.668884686567765,69.71550995160571,0,17.208689477759066,198.74739297705352,108.61256815855647,0,109.02415721765652,221.5748589091961,0,40.90603539961414,0,0,36.51724938810608,140.3417075213564,0,0,0,11.136873628660497,0,6.948803114103735,24.850573526614745
118,2009-06-01 00:00:00,2009,52.10486124642192,63.16914909812961,22.75431665108637,67.77286906352518,47.32831616602798,0,0,15.700183572615794,23.130235220051727,1227.8131285261447,34.73247021129218,0,0,0,66.37179530814124,391.72921548445447,0,36.40867403643549,110.99255915258254,0,6.8302959041184375,98.06006921715161,0,73.16972661523823,0,29.882968012645293,0,0,0,59.3410743784432,48.731684734910935,0
119,2009-07-01 00:00:00,2009,40.58315623242764,0,0,0,0,374.1338738445015,56.77917787981489,11.230232313381187,23.16285534472106,443.2779387021319,56.519860709362554,0,70.20144553798674,310.7675958637708,0,0,0,0,111.14908981828837,0,23.93974988548943,0,15.048711334463396,128.22760382183787,70.39992321933858,4.275015912306726,96.76946961380784,0,22.34645885983292,59.42476195125961,0,49.863394115081014
120,2009-08-01 00:00:00,2009,262.53537955895564,63.65677266257976,45.85992950135995,0,0,0,28.568448039666116,9.040787705586457,11.654392579734942,337.07602131461647,61.25101787309249,46.92249733382853,0,34.74727589453286,0,43.8614558801439,81.08655070303865,0,0,0,13.766042436670773,0,45.43056210492142,36.86727397335833,212.53036309317363,4.301949218708157,0,284.6811553130441,0,0,21.046226029118394,25.08877086726019
121,2009-09-01 00:00:00,2009,257.63149774556285,31.943726497224525,69.03917606403857,51.40764180472932,0,0,57.3439495883033,6.80516238195556,11.696625935834883,295.7571152757401,39.51834441172758,23.54626787857367,35.44986299799392,34.8731935746106,67.12651687485882,132.06120497174,175.28084714264332,0,0,0,27.631856040021614,0,75.99199005302772,185.00437066541582,71.1001778971749,21.58769342199841,293.1960514979806,285.7127869939757,0,60.01584878250553,105.61246823437062,50.35937583473565
122,2009-10-01 00:00:00,2009,322.2801729126286,0,46.06053280361513,17.148693732286745,0,0,28.693413888488266,2.270083617721964,23.410743869947474,192.5885963032675,65.91315622859359,0,0,0,67.17670985033757,22.026658668563602,6.264711110883116,0,0,0,58.761599473208335,0,0,92.57135263255162,35.576671062868606,0,0,0,33.87841548346248,0,77.50705495637044,25.198515699845416
123,2009-11-01 00:00:00,2009,146.6746917771947,32.00770034480755,0,0,59.95294314132956,0,143.64698144795628,9.0917214824979,0,135.99597102930926,74.79525507588906,47.18684819452329,0,0,0,22.054280758784376,18.817701739203784,36.89642634570511,0,0,34.60899310607661,0,45.686507736050956,92.68743988358476,71.2425705495886,4.326185438927629,0,0,11.306966677328735,0,49.38452344417746,37.845173090790055
124,2009-12-01 00:00:00,2009,134.9824028179664,192.10552968866577,0,0,59.97146402526007,0,0,4.547265065286133,11.723671423500367,397.9618619023371,79.21944116626136,70.80213799410068,35.5318318356499,0,67.28172995888225,88.24437539358436,6.2745049909694055,0,0,168.07599150579176,58.85346389420608,0,15.233540460076552,593.3828686641345,71.26457906678432,4.32752190006161,0,0,0,60.15462024590775,63.51400220526535,25.23790957399997
