,Unnamed: 0_x,date,hits,keyword,geo_x,month_x,year_x,country_x,country_code,Unnamed: 0_y,Country,Time,BN.CAB.XOKA.GD.ZS,BX.KLT.DINV.WD.GD.ZS,EG.CFT.ACCS.ZS,EG.ELC.ACCS.ZS,EN.ATM.CO2E.PP.GD.KD,EN.POP.DNST,EN.POP.SLUM.UR.ZS,EN.URB.LCTY,EN.URB.MCTY.TL.ZS,FR.INR.LNDP,FR.INR.RINR,FX.OWN.TOTL.40.ZS,GC.DOD.TOTL.GD.ZS,GC.TAX.TOTL.GD.ZS,GC.XPN.INTP.RV.ZS,MS.MIL.XPND.GD.ZS,NY.GDP.DEFL.KD.ZG,NY.GDP.MKTP.KD,NY.GDP.PCAP.KD,PA.NUS.FCRF,PA.NUS.PPPC.RF,PX.REX.REER,SE.ADT.1524.LT.FM.ZS,SE.ADT.1524.LT.ZS,SE.ADT.LITR.ZS,SE.ENR.PRSC.FM.ZS,SE.TER.CUAT.BA.FE.ZS,SE.TER.CUAT.BA.MA.ZS,SE.TER.CUAT.BA.ZS,SH.H2O.BASW.ZS,SH.MED.BEDS.ZS,SH.MED.CMHW.P3,SH.MED.NUMW.P3,SH.MED.PHYS.ZS,SH.STA.BASS.ZS,SH.XPD.CHEX.PP.CD,SI.DST.10TH.10,SI.DST.FRST.10,SI.POV.GINI,SI.POV.LMIC.GP,SI.POV.MDIM,SI.POV.MDIM.IT,SI.POV.MDIM.XQ,SL.UEM.1524.FE.ZS,SL.UEM.1524.MA.ZS,SL.UEM.INTM.ZS,SL.UEM.TOTL.ZS,SL.WAG.0714.ZS,SM.POP.TOTL.ZS,SN.ITK.MSFI.ZS,SP.DYN.LE00.FE.IN,SP.DYN.LE00.MA.IN,SP.URB.TOTL.IN.ZS,ST.INT.ARVL,ST.INT.DPRT,geo_y,economy,Unnamed: 0,iso3,country_y,year_y,month_y,unrest_index
218,2874,2013-07-01,1.0,riots,DZ,7,2013,Algeria,DZA,278,Algeria,2013-07-01,5.349415001355079,0.7251023376445245,99.4,98.7844587961833,0.3213583173381925,15.670154977733391,28.88661,2497591.4166666665,6.692036132400708,6.25,1.1371345680884803,23.09,,,,4.493031144823957,6.829033115050564,150347711950.7606,4028.31974749596,77.68866944444447,0.4204326948144233,103.733988745304,,,,0.994899988174438,,,,92.76399637333331,,,,,87.08465458833332,797.4184570358334,22.899999999999995,4.0,27.600000000000005,0.8000000000000002,,,,40.22075049082441,24.915666898091647,,10.874166886011752,,0.67977278044533,,75.50816666666667,73.00925000000001,68.97008333333333,2642250.0,1929750.0,DZ,DZA,685,DZA,Algeria,2013,7,0.1376271912824678
219,3104,2013-07-01,53.0,strike,DZ,7,2013,Algeria,DZA,278,Algeria,2013-07-01,5.349415001355079,0.7251023376445245,99.4,98.7844587961833,0.3213583173381925,15.670154977733391,28.88661,2497591.4166666665,6.692036132400708,6.25,1.1371345680884803,23.09,,,,4.493031144823957,6.829033115050564,150347711950.7606,4028.31974749596,77.68866944444447,0.4204326948144233,103.733988745304,,,,0.994899988174438,,,,92.76399637333331,,,,,87.08465458833332,797.4184570358334,22.899999999999995,4.0,27.600000000000005,0.8000000000000002,,,,40.22075049082441,24.915666898091647,,10.874166886011752,,0.67977278044533,,75.50816666666667,73.00925000000001,68.97008333333333,2642250.0,1929750.0,DZ,DZA,685,DZA,Algeria,2013,7,0.1376271912824678
220,3334,2013-07-01,6.0,violence,DZ,7,2013,Algeria,DZA,278,Algeria,2013-07-01,5.349415001355079,0.7251023376445245,99.4,98.7844587961833,0.3213583173381925,15.670154977733391,28.88661,2497591.4166666665,6.692036132400708,6.25,1.1371345680884803,23.09,,,,4.493031144823957,6.829033115050564,150347711950.7606,4028.31974749596,77.68866944444447,0.4204326948144233,103.733988745304,,,,0.994899988174438,,,,92.76399637333331,,,,,87.08465458833332,797.4184570358334,22.899999999999995,4.0,27.600000000000005,0.8000000000000002,,,,40.22075049082441,24.915666898091647,,10.874166886011752,,0.67977278044533,,75.50816666666667,73.00925000000001,68.97008333333333,2642250.0,1929750.0,DZ,DZA,685,DZA,Algeria,2013,7,0.1376271912824678
221,3564,2013-07-01,0.0,unrest,DZ,7,2013,Algeria,DZA,278,Algeria,2013-07-01,5.349415001355079,0.7251023376445245,99.4,98.7844587961833,0.3213583173381925,15.670154977733391,28.88661,2497591.4166666665,6.692036132400708,6.25,1.1371345680884803,23.09,,,,4.493031144823957,6.829033115050564,150347711950.7606,4028.31974749596,77.68866944444447,0.4204326948144233,103.733988745304,,,,0.994899988174438,,,,92.76399637333331,,,,,87.08465458833332,797.4184570358334,22.899999999999995,4.0,27.600000000000005,0.8000000000000002,,,,40.22075049082441,24.915666898091647,,10.874166886011752,,0.67977278044533,,75.50816666666667,73.00925000000001,68.97008333333333,2642250.0,1929750.0,DZ,DZA,685,DZA,Algeria,2013,7,0.1376271912824678
222,2415,2013-08-01,0.5,protest,DZ,8,2013,Algeria,DZA,279,Algeria,2013-08-01,4.914588607287627,0.732511339617033,99.40000000000002,98.8042538960775,0.321418537322421,15.696048617117484,28.88661,2500262.833333333,6.688199204590275,6.25,1.7702007744160368,23.09,,,,4.524983669570924,6.199729706590726,150697706624.4072,4030.9966919802296,77.84137222222225,0.4205028820649457,103.558134667285,,,,0.994899988174438,,,,92.78280429666668,,,,,87.07576587666665,796.5692138716668,22.9,4.0,27.6,0.7999999999999999,,,,40.29650052388512,24.682333628336604,,10.778333504994704,,0.67977278044533,,75.53833333333333,73.04750000000001,69.02516666666666,2650500.0,1948500.0,DZ,DZA,691,DZA,Algeria,2013,8,0.1763996142787842
223,2645,2013-08-01,8.0,revolution,DZ,8,2013,Algeria,DZA,279,Algeria,2013-08-01,4.914588607287627,0.732511339617033,99.40000000000002,98.8042538960775,0.321418537322421,15.696048617117484,28.88661,2500262.833333333,6.688199204590275,6.25,1.7702007744160368,23.09,,,,4.524983669570924,6.199729706590726,150697706624.4072,4030.9966919802296,77.84137222222225,0.4205028820649457,103.558134667285,,,,0.994899988174438,,,,92.78280429666668,,,,,87.07576587666665,796.5692138716668,22.9,4.0,27.6,0.7999999999999999,,,,40.29650052388512,24.682333628336604,,10.778333504994704,,0.67977278044533,,75.53833333333333,73.04750000000001,69.02516666666666,2650500.0,1948500.0,DZ,DZA,691,DZA,Algeria,2013,8,0.1763996142787842
224,2875,2013-08-01,0.0,riots,DZ,8,2013,Algeria,DZA,279,Algeria,2013-08-01,4.914588607287627,0.732511339617033,99.40000000000002,98.8042538960775,0.321418537322421,15.696048617117484,28.88661,2500262.833333333,6.688199204590275,6.25,1.7702007744160368,23.09,,,,4.524983669570924,6.199729706590726,150697706624.4072,4030.9966919802296,77.84137222222225,0.4205028820649457,103.558134667285,,,,0.994899988174438,,,,92.78280429666668,,,,,87.07576587666665,796.5692138716668,22.9,4.0,27.6,0.7999999999999999,,,,40.29650052388512,24.682333628336604,,10.778333504994704,,0.67977278044533,,75.53833333333333,73.04750000000001,69.02516666666666,2650500.0,1948500.0,DZ,DZA,691,DZA,Algeria,2013,8,0.1763996142787842
225,3105,2013-08-01,48.0,strike,DZ,8,2013,Algeria,DZA,279,Algeria,2013-08-01,4.914588607287627,0.732511339617033,99.40000000000002,98.8042538960775,0.321418537322421,15.696048617117484,28.88661,2500262.833333333,6.688199204590275,6.25,1.7702007744160368,23.09,,,,4.524983669570924,6.199729706590726,150697706624.4072,4030.9966919802296,77.84137222222225,0.4205028820649457,103.558134667285,,,,0.994899988174438,,,,92.78280429666668,,,,,87.07576587666665,796.5692138716668,22.9,4.0,27.6,0.7999999999999999,,,,40.29650052388512,24.682333628336604,,10.778333504994704,,0.67977278044533,,75.53833333333333,73.04750000000001,69.02516666666666,2650500.0,1948500.0,DZ,DZA,691,DZA,Algeria,2013,8,0.1763996142787842
226,3335,2013-08-01,4.0,violence,DZ,8,2013,Algeria,DZA,279,Algeria,2013-08-01,4.914588607287627,0.732511339617033,99.40000000000002,98.8042538960775,0.321418537322421,15.696048617117484,28.88661,2500262.833333333,6.688199204590275,6.25,1.7702007744160368,23.09,,,,4.524983669570924,6.199729706590726,150697706624.4072,4030.9966919802296,77.84137222222225,0.4205028820649457,103.558134667285,,,,0.994899988174438,,,,92.78280429666668,,,,,87.07576587666665,796.5692138716668,22.9,4.0,27.6,0.7999999999999999,,,,40.29650052388512,24.682333628336604,,10.778333504994704,,0.67977278044533,,75.53833333333333,73.04750000000001,69.02516666666666,2650500.0,1948500.0,DZ,DZA,691,DZA,Algeria,2013,8,0.1763996142787842
227,3565,2013-08-01,0.0,unrest,DZ,8,2013,Algeria,DZA,279,Algeria,2013-08-01,4.914588607287627,0.732511339617033,99.40000000000002,98.8042538960775,0.321418537322421,15.696048617117484,28.88661,2500262.833333333,6.688199204590275,6.25,1.7702007744160368,23.09,,,,4.524983669570924,6.199729706590726,150697706624.4072,4030.9966919802296,77.84137222222225,0.4205028820649457,103.558134667285,,,,0.994899988174438,,,,92.78280429666668,,,,,87.07576587666665,796.5692138716668,22.9,4.0,27.6,0.7999999999999999,,,,40.29650052388512,24.682333628336604,,10.778333504994704,,0.67977278044533,,75.53833333333333,73.04750000000001,69.02516666666666,2650500.0,1948500.0,DZ,DZA,691,DZA,Algeria,2013,8,0.1763996142787842
228,2416,2013-09-01,0.0,protest,DZ,9,2013,Algeria,DZA,280,Algeria,2013-09-01,4.479762213220176,0.7399203415895416,99.4,98.8240489959717,0.3214787573066495,15.721942256501576,28.88661,2502934.25,6.684362276779843,6.25,2.403266980743593,23.09,,,,4.556936194317891,5.570426298130889,151047701298.05374,4033.6736364645,77.99407500000002,0.4205730693154679,103.38228058926602,,,,0.994899988174438,,,,92.80161222,,,,,87.066877165,795.7199707075,22.9,4.0,27.600000000000005,0.8000000000000002,,,,40.37225055694583,24.449000358581547,,10.682500123977654,,0.67977278044533,,75.5685,73.08575,69.08025,2658750.0,1967250.0,DZ,DZA,697,DZA,Algeria,2013,9,0.0805930914900474
229,2646,2013-09-01,6.0,revolution,DZ,9,2013,Algeria,DZA,280,Algeria,2013-09-01,4.479762213220176,0.7399203415895416,99.4,98.8240489959717,0.3214787573066495,15.721942256501576,28.88661,2502934.25,6.684362276779843,6.25,2.403266980743593,23.09,,,,4.556936194317891,5.570426298130889,151047701298.05374,4033.6736364645,77.99407500000002,0.4205730693154679,103.38228058926602,,,,0.994899988174438,,,,92.80161222,,,,,87.066877165,795.7199707075,22.9,4.0,27.600000000000005,0.8000000000000002,,,,40.37225055694583,24.449000358581547,,10.682500123977654,,0.67977278044533,,75.5685,73.08575,69.08025,2658750.0,1967250.0,DZ,DZA,697,DZA,Algeria,2013,9,0.0805930914900474
230,2876,2013-09-01,0.0,riots,DZ,9,2013,Algeria,DZA,280,Algeria,2013-09-01,4.479762213220176,0.7399203415895416,99.4,98.8240489959717,0.3214787573066495,15.721942256501576,28.88661,2502934.25,6.684362276779843,6.25,2.403266980743593,23.09,,,,4.556936194317891,5.570426298130889,151047701298.05374,4033.6736364645,77.99407500000002,0.4205730693154679,103.38228058926602,,,,0.994899988174438,,,,92.80161222,,,,,87.066877165,795.7199707075,22.9,4.0,27.600000000000005,0.8000000000000002,,,,40.37225055694583,24.449000358581547,,10.682500123977654,,0.67977278044533,,75.5685,73.08575,69.08025,2658750.0,1967250.0,DZ,DZA,697,DZA,Algeria,2013,9,0.0805930914900474
231,3106,2013-09-01,29.0,strike,DZ,9,2013,Algeria,DZA,280,Algeria,2013-09-01,4.479762213220176,0.7399203415895416,99.4,98.8240489959717,0.3214787573066495,15.721942256501576,28.88661,2502934.25,6.684362276779843,6.25,2.403266980743593,23.09,,,,4.556936194317891,5.570426298130889,151047701298.05374,4033.6736364645,77.99407500000002,0.4205730693154679,103.38228058926602,,,,0.994899988174438,,,,92.80161222,,,,,87.066877165,795.7199707075,22.9,4.0,27.600000000000005,0.8000000000000002,,,,40.37225055694583,24.449000358581547,,10.682500123977654,,0.67977278044533,,75.5685,73.08575,69.08025,2658750.0,1967250.0,DZ,DZA,697,DZA,Algeria,2013,9,0.0805930914900474
232,3336,2013-09-01,4.0,violence,DZ,9,2013,Algeria,DZA,280,Algeria,2013-09-01,4.479762213220176,0.7399203415895416,99.4,98.8240489959717,0.3214787573066495,15.721942256501576,28.88661,2502934.25,6.684362276779843,6.25,2.403266980743593,23.09,,,,4.556936194317891,5.570426298130889,151047701298.05374,4033.6736364645,77.99407500000002,0.4205730693154679,103.38228058926602,,,,0.994899988174438,,,,92.80161222,,,,,87.066877165,795.7199707075,22.9,4.0,27.600000000000005,0.8000000000000002,,,,40.37225055694583,24.449000358581547,,10.682500123977654,,0.67977278044533,,75.5685,73.08575,69.08025,2658750.0,1967250.0,DZ,DZA,697,DZA,Algeria,2013,9,0.0805930914900474
233,3566,2013-09-01,1.0,unrest,DZ,9,2013,Algeria,DZA,280,Algeria,2013-09-01,4.479762213220176,0.7399203415895416,99.4,98.8240489959717,0.3214787573066495,15.721942256501576,28.88661,2502934.25,6.684362276779843,6.25,2.403266980743593,23.09,,,,4.556936194317891,5.570426298130889,151047701298.05374,4033.6736364645,77.99407500000002,0.4205730693154679,103.38228058926602,,,,0.994899988174438,,,,92.80161222,,,,,87.066877165,795.7199707075,22.9,4.0,27.600000000000005,0.8000000000000002,,,,40.37225055694583,24.449000358581547,,10.682500123977654,,0.67977278044533,,75.5685,73.08575,69.08025,2658750.0,1967250.0,DZ,DZA,697,DZA,Algeria,2013,9,0.0805930914900474
234,2417,2013-10-01,0.0,protest,DZ,10,2013,Algeria,DZA,281,Algeria,2013-10-01,4.044935819152723,0.7473293435620499,99.40000000000002,98.8438440958659,0.321538977290878,15.747835895885666,28.88661,2505605.6666666665,6.68052534896941,6.25,3.036333187071149,23.09,,,,4.588888719064857,4.941122889671052,151397695971.70035,4036.35058094877,78.14677777777779,0.4206432565659903,103.206426511247,,,,0.994899988174438,,,,92.82042014333337,,,,,87.05798845333334,794.8707275433335,22.899999999999995,4.0,27.600000000000005,0.8000000000000002,,,,40.44800059000654,24.215667088826503,,10.586666742960606,,0.67977278044533,,75.59866666666666,73.12400000000001,69.13533333333334,2667000.0,1986000.0,DZ,DZA,703,DZA,Algeria,2013,10,0.1637738421737278
235,2647,2013-10-01,7.0,revolution,DZ,10,2013,Algeria,DZA,281,Algeria,2013-10-01,4.044935819152723,0.7473293435620499,99.40000000000002,98.8438440958659,0.321538977290878,15.747835895885666,28.88661,2505605.6666666665,6.68052534896941,6.25,3.036333187071149,23.09,,,,4.588888719064857,4.941122889671052,151397695971.70035,4036.35058094877,78.14677777777779,0.4206432565659903,103.206426511247,,,,0.994899988174438,,,,92.82042014333337,,,,,87.05798845333334,794.8707275433335,22.899999999999995,4.0,27.600000000000005,0.8000000000000002,,,,40.44800059000654,24.215667088826503,,10.586666742960606,,0.67977278044533,,75.59866666666666,73.12400000000001,69.13533333333334,2667000.0,1986000.0,DZ,DZA,703,DZA,Algeria,2013,10,0.1637738421737278
236,2877,2013-10-01,0.0,riots,DZ,10,2013,Algeria,DZA,281,Algeria,2013-10-01,4.044935819152723,0.7473293435620499,99.40000000000002,98.8438440958659,0.321538977290878,15.747835895885666,28.88661,2505605.6666666665,6.68052534896941,6.25,3.036333187071149,23.09,,,,4.588888719064857,4.941122889671052,151397695971.70035,4036.35058094877,78.14677777777779,0.4206432565659903,103.206426511247,,,,0.994899988174438,,,,92.82042014333337,,,,,87.05798845333334,794.8707275433335,22.899999999999995,4.0,27.600000000000005,0.8000000000000002,,,,40.44800059000654,24.215667088826503,,10.586666742960606,,0.67977278044533,,75.59866666666666,73.12400000000001,69.13533333333334,2667000.0,1986000.0,DZ,DZA,703,DZA,Algeria,2013,10,0.1637738421737278
237,3107,2013-10-01,25.0,strike,DZ,10,2013,Algeria,DZA,281,Algeria,2013-10-01,4.044935819152723,0.7473293435620499,99.40000000000002,98.8438440958659,0.321538977290878,15.747835895885666,28.88661,2505605.6666666665,6.68052534896941,6.25,3.036333187071149,23.09,,,,4.588888719064857,4.941122889671052,151397695971.70035,4036.35058094877,78.14677777777779,0.4206432565659903,103.206426511247,,,,0.994899988174438,,,,92.82042014333337,,,,,87.05798845333334,794.8707275433335,22.899999999999995,4.0,27.600000000000005,0.8000000000000002,,,,40.44800059000654,24.215667088826503,,10.586666742960606,,0.67977278044533,,75.59866666666666,73.12400000000001,69.13533333333334,2667000.0,1986000.0,DZ,DZA,703,DZA,Algeria,2013,10,0.1637738421737278
238,3337,2013-10-01,4.0,violence,DZ,10,2013,Algeria,DZA,281,Algeria,2013-10-01,4.044935819152723,0.7473293435620499,99.40000000000002,98.8438440958659,0.321538977290878,15.747835895885666,28.88661,2505605.6666666665,6.68052534896941,6.25,3.036333187071149,23.09,,,,4.588888719064857,4.941122889671052,151397695971.70035,4036.35058094877,78.14677777777779,0.4206432565659903,103.206426511247,,,,0.994899988174438,,,,92.82042014333337,,,,,87.05798845333334,794.8707275433335,22.899999999999995,4.0,27.600000000000005,0.8000000000000002,,,,40.44800059000654,24.215667088826503,,10.586666742960606,,0.67977278044533,,75.59866666666666,73.12400000000001,69.13533333333334,2667000.0,1986000.0,DZ,DZA,703,DZA,Algeria,2013,10,0.1637738421737278
239,3567,2013-10-01,1.0,unrest,DZ,10,2013,Algeria,DZA,281,Algeria,2013-10-01,4.044935819152723,0.7473293435620499,99.40000000000002,98.8438440958659,0.321538977290878,15.747835895885666,28.88661,2505605.6666666665,6.68052534896941,6.25,3.036333187071149,23.09,,,,4.588888719064857,4.941122889671052,151397695971.70035,4036.35058094877,78.14677777777779,0.4206432565659903,103.206426511247,,,,0.994899988174438,,,,92.82042014333337,,,,,87.05798845333334,794.8707275433335,22.899999999999995,4.0,27.600000000000005,0.8000000000000002,,,,40.44800059000654,24.215667088826503,,10.586666742960606,,0.67977278044533,,75.59866666666666,73.12400000000001,69.13533333333334,2667000.0,1986000.0,DZ,DZA,703,DZA,Algeria,2013,10,0.1637738421737278
240,2418,2013-11-01,0.0,protest,DZ,11,2013,Algeria,DZA,282,Algeria,2013-11-01,3.610109425085272,0.7547383455345585,99.40000000000002,98.86363919576011,0.3215991972751065,15.77372953526976,28.88661,2508277.083333333,6.676688421158977,6.25,3.669399393398706,23.09,,,,4.620841243811824,4.311819481211216,151747690645.3469,4039.02752543304,78.29948055555556,0.4207134438165126,103.030572433228,,,,0.994899988174438,,,,92.83922806666664,,,,,87.04909974166667,794.0214843791667,22.899999999999995,4.0,27.6,0.7999999999999999,,,,40.52375062306724,23.982333819071453,,10.490833361943558,,0.67977278044533,,75.62883333333333,73.16225,69.19041666666666,2675250.0,2004750.0,DZ,DZA,709,DZA,Algeria,2013,11,0.158968584194263
241,2648,2013-11-01,8.0,revolution,DZ,11,2013,Algeria,DZA,282,Algeria,2013-11-01,3.610109425085272,0.7547383455345585,99.40000000000002,98.86363919576011,0.3215991972751065,15.77372953526976,28.88661,2508277.083333333,6.676688421158977,6.25,3.669399393398706,23.09,,,,4.620841243811824,4.311819481211216,151747690645.3469,4039.02752543304,78.29948055555556,0.4207134438165126,103.030572433228,,,,0.994899988174438,,,,92.83922806666664,,,,,87.04909974166667,794.0214843791667,22.899999999999995,4.0,27.6,0.7999999999999999,,,,40.52375062306724,23.982333819071453,,10.490833361943558,,0.67977278044533,,75.62883333333333,73.16225,69.19041666666666,2675250.0,2004750.0,DZ,DZA,709,DZA,Algeria,2013,11,0.158968584194263
242,2878,2013-11-01,0.0,riots,DZ,11,2013,Algeria,DZA,282,Algeria,2013-11-01,3.610109425085272,0.7547383455345585,99.40000000000002,98.86363919576011,0.3215991972751065,15.77372953526976,28.88661,2508277.083333333,6.676688421158977,6.25,3.669399393398706,23.09,,,,4.620841243811824,4.311819481211216,151747690645.3469,4039.02752543304,78.29948055555556,0.4207134438165126,103.030572433228,,,,0.994899988174438,,,,92.83922806666664,,,,,87.04909974166667,794.0214843791667,22.899999999999995,4.0,27.6,0.7999999999999999,,,,40.52375062306724,23.982333819071453,,10.490833361943558,,0.67977278044533,,75.62883333333333,73.16225,69.19041666666666,2675250.0,2004750.0,DZ,DZA,709,DZA,Algeria,2013,11,0.158968584194263
243,3108,2013-11-01,23.0,strike,DZ,11,2013,Algeria,DZA,282,Algeria,2013-11-01,3.610109425085272,0.7547383455345585,99.40000000000002,98.86363919576011,0.3215991972751065,15.77372953526976,28.88661,2508277.083333333,6.676688421158977,6.25,3.669399393398706,23.09,,,,4.620841243811824,4.311819481211216,151747690645.3469,4039.02752543304,78.29948055555556,0.4207134438165126,103.030572433228,,,,0.994899988174438,,,,92.83922806666664,,,,,87.04909974166667,794.0214843791667,22.899999999999995,4.0,27.6,0.7999999999999999,,,,40.52375062306724,23.982333819071453,,10.490833361943558,,0.67977278044533,,75.62883333333333,73.16225,69.19041666666666,2675250.0,2004750.0,DZ,DZA,709,DZA,Algeria,2013,11,0.158968584194263
244,3338,2013-11-01,11.0,violence,DZ,11,2013,Algeria,DZA,282,Algeria,2013-11-01,3.610109425085272,0.7547383455345585,99.40000000000002,98.86363919576011,0.3215991972751065,15.77372953526976,28.88661,2508277.083333333,6.676688421158977,6.25,3.669399393398706,23.09,,,,4.620841243811824,4.311819481211216,151747690645.3469,4039.02752543304,78.29948055555556,0.4207134438165126,103.030572433228,,,,0.994899988174438,,,,92.83922806666664,,,,,87.04909974166667,794.0214843791667,22.899999999999995,4.0,27.6,0.7999999999999999,,,,40.52375062306724,23.982333819071453,,10.490833361943558,,0.67977278044533,,75.62883333333333,73.16225,69.19041666666666,2675250.0,2004750.0,DZ,DZA,709,DZA,Algeria,2013,11,0.158968584194263
245,3568,2013-11-01,0.0,unrest,DZ,11,2013,Algeria,DZA,282,Algeria,2013-11-01,3.610109425085272,0.7547383455345585,99.40000000000002,98.86363919576011,0.3215991972751065,15.77372953526976,28.88661,2508277.083333333,6.676688421158977,6.25,3.669399393398706,23.09,,,,4.620841243811824,4.311819481211216,151747690645.3469,4039.02752543304,78.29948055555556,0.4207134438165126,103.030572433228,,,,0.994899988174438,,,,92.83922806666664,,,,,87.04909974166667,794.0214843791667,22.899999999999995,4.0,27.6,0.7999999999999999,,,,40.52375062306724,23.982333819071453,,10.490833361943558,,0.67977278044533,,75.62883333333333,73.16225,69.19041666666666,2675250.0,2004750.0,DZ,DZA,709,DZA,Algeria,2013,11,0.158968584194263
246,2419,2013-12-01,0.0,protest,DZ,12,2013,Algeria,DZA,283,Algeria,2013-12-01,3.17528303101782,0.7621473475070669,99.4,98.88343429565433,0.3216594172593349,15.799623174653853,28.88661,2510948.5,6.672851493348546,6.25,4.302465599726262,23.09,,,,4.65279376855879,3.682516072751378,152097685318.9935,4041.70446991731,78.45218333333334,0.420783631067035,102.854718355209,,,,0.994899988174438,,,,92.85803599,,,,,87.04021102999998,793.1722412150001,22.9,4.0,27.600000000000005,0.8000000000000002,,,,40.59950065612795,23.749000549316403,,10.39499998092651,,0.67977278044533,,75.659,73.20050000000002,69.2455,2683500.0,2023500.0,DZ,DZA,715,DZA,Algeria,2013,12,0.2188579042436556
247,2649,2013-12-01,8.0,revolution,DZ,12,2013,Algeria,DZA,283,Algeria,2013-12-01,3.17528303101782,0.7621473475070669,99.4,98.88343429565433,0.3216594172593349,15.799623174653853,28.88661,2510948.5,6.672851493348546,6.25,4.302465599726262,23.09,,,,4.65279376855879,3.682516072751378,152097685318.9935,4041.70446991731,78.45218333333334,0.420783631067035,102.854718355209,,,,0.994899988174438,,,,92.85803599,,,,,87.04021102999998,793.1722412150001,22.9,4.0,27.600000000000005,0.8000000000000002,,,,40.59950065612795,23.749000549316403,,10.39499998092651,,0.67977278044533,,75.659,73.20050000000002,69.2455,2683500.0,2023500.0,DZ,DZA,715,DZA,Algeria,2013,12,0.2188579042436556
248,2879,2013-12-01,0.0,riots,DZ,12,2013,Algeria,DZA,283,Algeria,2013-12-01,3.17528303101782,0.7621473475070669,99.4,98.88343429565433,0.3216594172593349,15.799623174653853,28.88661,2510948.5,6.672851493348546,6.25,4.302465599726262,23.09,,,,4.65279376855879,3.682516072751378,152097685318.9935,4041.70446991731,78.45218333333334,0.420783631067035,102.854718355209,,,,0.994899988174438,,,,92.85803599,,,,,87.04021102999998,793.1722412150001,22.9,4.0,27.600000000000005,0.8000000000000002,,,,40.59950065612795,23.749000549316403,,10.39499998092651,,0.67977278044533,,75.659,73.20050000000002,69.2455,2683500.0,2023500.0,DZ,DZA,715,DZA,Algeria,2013,12,0.2188579042436556
249,3109,2013-12-01,28.0,strike,DZ,12,2013,Algeria,DZA,283,Algeria,2013-12-01,3.17528303101782,0.7621473475070669,99.4,98.88343429565433,0.3216594172593349,15.799623174653853,28.88661,2510948.5,6.672851493348546,6.25,4.302465599726262,23.09,,,,4.65279376855879,3.682516072751378,152097685318.9935,4041.70446991731,78.45218333333334,0.420783631067035,102.854718355209,,,,0.994899988174438,,,,92.85803599,,,,,87.04021102999998,793.1722412150001,22.9,4.0,27.600000000000005,0.8000000000000002,,,,40.59950065612795,23.749000549316403,,10.39499998092651,,0.67977278044533,,75.659,73.20050000000002,69.2455,2683500.0,2023500.0,DZ,DZA,715,DZA,Algeria,2013,12,0.2188579042436556
250,3339,2013-12-01,7.0,violence,DZ,12,2013,Algeria,DZA,283,Algeria,2013-12-01,3.17528303101782,0.7621473475070669,99.4,98.88343429565433,0.3216594172593349,15.799623174653853,28.88661,2510948.5,6.672851493348546,6.25,4.302465599726262,23.09,,,,4.65279376855879,3.682516072751378,152097685318.9935,4041.70446991731,78.45218333333334,0.420783631067035,102.854718355209,,,,0.994899988174438,,,,92.85803599,,,,,87.04021102999998,793.1722412150001,22.9,4.0,27.600000000000005,0.8000000000000002,,,,40.59950065612795,23.749000549316403,,10.39499998092651,,0.67977278044533,,75.659,73.20050000000002,69.2455,2683500.0,2023500.0,DZ,DZA,715,DZA,Algeria,2013,12,0.2188579042436556
251,3569,2013-12-01,1.0,unrest,DZ,12,2013,Algeria,DZA,283,Algeria,2013-12-01,3.17528303101782,0.7621473475070669,99.4,98.88343429565433,0.3216594172593349,15.799623174653853,28.88661,2510948.5,6.672851493348546,6.25,4.302465599726262,23.09,,,,4.65279376855879,3.682516072751378,152097685318.9935,4041.70446991731,78.45218333333334,0.420783631067035,102.854718355209,,,,0.994899988174438,,,,92.85803599,,,,,87.04021102999998,793.1722412150001,22.9,4.0,27.600000000000005,0.8000000000000002,,,,40.59950065612795,23.749000549316403,,10.39499998092651,,0.67977278044533,,75.659,73.20050000000002,69.2455,2683500.0,2023500.0,DZ,DZA,715,DZA,Algeria,2013,12,0.2188579042436556
252,2420,2014-01-01,0.0,protest,DZ,1,2014,Algeria,DZA,284,Algeria,2014-01-01,2.7404566369503685,0.7695563494795755,99.40000000000002,98.90322939554852,0.3217196372435634,15.82551681403794,28.886610000000005,2513619.9166666665,6.669014565538113,6.25,4.935531806053819,23.09,,,,4.684746293305757,3.0532126642915407,152447679992.6401,4044.38141440158,78.60488611111113,0.4208538183175572,102.67886427719002,,,,0.994899988174438,,,,92.87684391333332,,,,,87.03132231833332,792.3229980508335,22.9,4.0,27.6,0.7999999999999999,,,,40.675250689188665,23.515667279561352,,10.29916659990946,,0.67977278044533,,75.68916666666667,73.23875000000001,69.30058333333334,2691750.0,2042250.0,DZ,DZA,721,DZA,Algeria,2014,1,0.3856380047287327
