,iso3,country,year,month,unrest_index
1106,SYR,Syria,2017,4,5.908648824116556
1107,YEM,Yemen,2017,4,1.242350466758868
1108,DZA,Algeria,2017,4,0.07257048843455913
1109,EGY,Egypt,2017,4,0.256403220697626
1110,LBY,Libya,2017,4,0.14598977421826392
1111,MAR,Morocco,2017,4,0.0020481637076528447
1112,SDN,Sudan,2017,4,0.07295364063449168
1113,TUN,Tunisia,2017,4,0.11843052277381907
1114,ARE,United Arab Emirates,2017,5,0.0003901264205052879
1115,BHR,Bahrain,2017,5,0.5779463633222908
1116,IRN,Iran,2017,5,0.522140421539488
1117,IRQ,Iraq,2017,5,1.0139266625163201
1118,JOR,Jordan,2017,5,0.05743970114490929
1119,KWT,Kuwait,2017,5,0.0003901264205052879
1120,LBN,Lebanon,2017,5,0.09173222904286482
1121,SAU,Saudi Arabia,2017,5,1.1425946501527442
1122,SYR,Syria,2017,5,4.239310539642264
1123,YEM,Yemen,2017,5,1.2952097083591867
1124,DZA,Algeria,2017,5,0.09912740471382572
1125,EGY,Egypt,2017,5,0.1482886947706251
1126,LBY,Libya,2017,5,0.25209351023703674
1127,MAR,Morocco,2017,5,0.9384908266340475
1128,SDN,Sudan,2017,5,0.1322613600359201
1129,TUN,Tunisia,2017,5,0.37319794401755935
1130,BHR,Bahrain,2017,6,0.2000304231436805
1131,IRN,Iran,2017,6,0.28971399922056895
1132,IRQ,Iraq,2017,6,0.8322086188999244
1133,JOR,Jordan,2017,6,0.09210285122493614
1134,LBN,Lebanon,2017,6,0.0826450411754592
1135,OMN,Oman,2017,6,0.3284497467149172
1136,SAU,Saudi Arabia,2017,6,1.0516285221732673
1137,SYR,Syria,2017,6,4.942896351212791
1138,YEM,Yemen,2017,6,1.1677761305000927
1139,DZA,Algeria,2017,6,0.12980562796708744
1140,EGY,Egypt,2017,6,0.16976861621869344
1141,LBY,Libya,2017,6,0.29410054073212677
1142,MAR,Morocco,2017,6,1.5252359872127312
1143,SDN,Sudan,2017,6,0.1838430030078078
1144,TUN,Tunisia,2017,6,0.1087331523318954
1145,BHR,Bahrain,2017,7,0.15917811702729798
1146,IRN,Iran,2017,7,0.22255557182818203
1147,IRQ,Iraq,2017,7,0.8339257078950348
1148,JOR,Jordan,2017,7,0.47465945914048846
1149,KWT,Kuwait,2017,7,0.13265004084180673
1150,LBN,Lebanon,2017,7,0.1429162565514335
1151,SAU,Saudi Arabia,2017,7,0.5277237898563437
1152,SYR,Syria,2017,7,4.645573496427064
1153,YEM,Yemen,2017,7,1.2675948225551212
1154,DZA,Algeria,2017,7,0.08285458241480256
1155,EGY,Egypt,2017,7,0.23232449717696688
1156,LBY,Libya,2017,7,0.19383941671400812
1157,MAR,Morocco,2017,7,1.0913122933794623
1158,SDN,Sudan,2017,7,0.13842437886158354
1159,TUN,Tunisia,2017,7,0.07330308079494138
1160,BHR,Bahrain,2017,8,0.11089578590003812
1161,IRN,Iran,2017,8,0.26962478836634934
1162,IRQ,Iraq,2017,8,0.9216766875421882
1163,JOR,Jordan,2017,8,0.09669704698987633
1164,LBN,Lebanon,2017,8,0.1308049758967163
1165,SAU,Saudi Arabia,2017,8,0.3536962903230265
1166,SYR,Syria,2017,8,4.88388844443218
1167,YEM,Yemen,2017,8,1.3668581247283123
1168,DZA,Algeria,2017,8,0.19034911604725174
1169,EGY,Egypt,2017,8,0.15445900274531973
1170,LBY,Libya,2017,8,0.15078808898730872
1171,MAR,Morocco,2017,8,0.6599598100321132
1172,SDN,Sudan,2017,8,0.10673274269435287
1173,TUN,Tunisia,2017,8,0.08462589130519974
1174,BHR,Bahrain,2017,9,0.08041927882122582
1175,IRN,Iran,2017,9,0.18011738851471543
1176,IRQ,Iraq,2017,9,0.8685136286142836
1177,JOR,Jordan,2017,9,0.04693690873088868
1178,LBN,Lebanon,2017,9,0.024480432886707787
1179,SAU,Saudi Arabia,2017,9,0.28053445736702975
1180,SYR,Syria,2017,9,5.197520877745087
1181,YEM,Yemen,2017,9,1.3188114441609706
1182,DZA,Algeria,2017,9,0.3687506494941378
1183,EGY,Egypt,2017,9,0.15765898644286597
1184,LBY,Libya,2017,9,0.28290969223650086
1185,MAR,Morocco,2017,9,0.5194914518042955
1186,SDN,Sudan,2017,9,0.2663451372756423
1187,TUN,Tunisia,2017,9,0.09627857327996053
1188,BHR,Bahrain,2017,10,0.07305117223961799
1189,IRN,Iran,2017,10,0.23042538444725563
1190,IRQ,Iraq,2017,10,0.9620090731181058
1191,LBN,Lebanon,2017,10,0.16639207902845293
1192,SAU,Saudi Arabia,2017,10,0.22616924963564558
1193,SYR,Syria,2017,10,4.616354039782622
1194,YEM,Yemen,2017,10,1.4019770127425244
1195,DZA,Algeria,2017,10,0.2053051427768149
1196,EGY,Egypt,2017,10,0.17840701812702692
1197,LBY,Libya,2017,10,0.25179434839865633
1198,MAR,Morocco,2017,10,0.5195682164356297
1199,SDN,Sudan,2017,10,0.2634765461676732
1200,TUN,Tunisia,2017,10,0.05273186854291165
1201,BHR,Bahrain,2017,11,0.100689609941764
1202,IRN,Iran,2017,11,0.17543776943360315
1203,IRQ,Iraq,2017,11,0.7272894165109005
1204,JOR,Jordan,2017,11,0.04866367138091843
1205,LBN,Lebanon,2017,11,0.3701080677761123
1206,SAU,Saudi Arabia,2017,11,0.6367074234651428
1207,SYR,Syria,2017,11,4.469605228396391
1208,YEM,Yemen,2017,11,1.2632929602031502
1209,DZA,Algeria,2017,11,0.0815699442220795
1210,EGY,Egypt,2017,11,0.1688644823542446
1211,LBY,Libya,2017,11,0.19731476830007502
1212,MAR,Morocco,2017,11,0.22190936415668355
1213,SDN,Sudan,2017,11,0.05013124503493144
1214,TUN,Tunisia,2017,11,0.055750771165895496
1215,BHR,Bahrain,2017,12,0.14084030745868897
1216,IRN,Iran,2017,12,0.4526488387214757
1217,IRQ,Iraq,2017,12,0.8406089904907038
1218,JOR,Jordan,2017,12,0.29747123473297765
1219,KWT,Kuwait,2017,12,0.0003901264205052879
1220,LBN,Lebanon,2017,12,0.6329097367298595
1221,SAU,Saudi Arabia,2017,12,0.3281457050313713
1222,SYR,Syria,2017,12,3.345597181401786
1223,YEM,Yemen,2017,12,1.877877925487986
1224,DZA,Algeria,2017,12,0.3190032697548627
1225,EGY,Egypt,2017,12,0.2132630241501422
1226,LBY,Libya,2017,12,0.12896598590537067
1227,MAR,Morocco,2017,12,0.15217954890142027
1228,SDN,Sudan,2017,12,0.10350342237235202
1229,TUN,Tunisia,2017,12,0.20519633690547934
1230,BHR,Bahrain,2018,1,0.09363034092127273
1231,IRN,Iran,2018,1,1.5376283443227785
1232,IRQ,Iraq,2018,1,0.6165889930545942
1233,JOR,Jordan,2018,1,0.3725476448097914
1234,LBN,Lebanon,2018,1,0.12011577960520814
1235,OMN,Oman,2018,1,0.0007802528410106313
1236,SAU,Saudi Arabia,2018,1,0.6966159009410477
1237,SYR,Syria,2018,1,5.478098284030239
1238,YEM,Yemen,2018,1,2.0808995581343743
1239,DZA,Algeria,2018,1,0.3197503030663983
1240,EGY,Egypt,2018,1,0.2700209498245245
1241,LBY,Libya,2018,1,0.15185670918168923
1242,MAR,Morocco,2018,1,0.5864514266335308
1243,SDN,Sudan,2018,1,0.22961440915149497
1244,TUN,Tunisia,2018,1,1.0716889175702684
1245,BHR,Bahrain,2018,2,0.13260385424326188
1246,IRN,Iran,2018,2,0.36295195387568885
1247,IRQ,Iraq,2018,2,0.4502948442663097
1248,JOR,Jordan,2018,2,0.2110639018419587
1249,LBN,Lebanon,2018,2,0.204237155656334
1250,SAU,Saudi Arabia,2018,2,0.19018662999633523
1251,SYR,Syria,2018,2,4.869190362780592
1252,YEM,Yemen,2018,2,1.494273804574633
1253,DZA,Algeria,2018,2,0.24579356341049402
1254,EGY,Egypt,2018,2,0.20912087522792078
1255,LBY,Libya,2018,2,0.16029011614597308
1256,MAR,Morocco,2018,2,0.07647638318866973
1257,SDN,Sudan,2018,2,0.11300567934638353
1258,TUN,Tunisia,2018,2,0.08369748979363886
1259,BHR,Bahrain,2018,3,0.11322402963174803
1260,IRN,Iran,2018,3,0.2751151544182952
1261,IRQ,Iraq,2018,3,0.7671007451127829
1262,JOR,Jordan,2018,3,0.026236001778981638
1263,LBN,Lebanon,2018,3,0.3405979831597845
1264,SAU,Saudi Arabia,2018,3,0.39118222817662135
1265,SYR,Syria,2018,3,4.371658390766799
1266,YEM,Yemen,2018,3,1.988411548440363
1267,DZA,Algeria,2018,3,0.12049156817788789
1268,EGY,Egypt,2018,3,0.2766514272785248
1269,LBY,Libya,2018,3,0.21162598761451035
1270,MAR,Morocco,2018,3,0.2911820082111758
1271,SDN,Sudan,2018,3,0.1350515879605455
1272,TUN,Tunisia,2018,3,0.1499723667297657
1273,BHR,Bahrain,2018,4,0.11861603227366453
1274,IRN,Iran,2018,4,0.3188396265310875
1275,IRQ,Iraq,2018,4,0.6009336776249455
1276,JOR,Jordan,2018,4,0.1995927417041886
1277,LBN,Lebanon,2018,4,0.16187183523048165
1278,OMN,Oman,2018,4,0.0004876580256316376
1279,SAU,Saudi Arabia,2018,4,0.28104218810338066
1280,SYR,Syria,2018,4,3.408555304540499
1281,YEM,Yemen,2018,4,1.8018812775180137
1282,DZA,Algeria,2018,4,0.2350040154163772
1283,EGY,Egypt,2018,4,0.14639267898889854
1284,LBY,Libya,2018,4,0.1121897603478657
1285,MAR,Morocco,2018,4,0.07620365487833963
1286,SDN,Sudan,2018,4,0.09810745471288765
1287,TUN,Tunisia,2018,4,0.24960131683478795
1288,BHR,Bahrain,2018,5,0.09451434386718403
1289,IRN,Iran,2018,5,0.625621129091967
1290,IRQ,Iraq,2018,5,0.9844569984420254
1291,JOR,Jordan,2018,5,0.19764702170587625
1292,KWT,Kuwait,2018,5,0.0007802528410106313
1293,LBN,Lebanon,2018,5,0.41758276632255853
1294,SAU,Saudi Arabia,2018,5,0.4927135545741783
1295,SYR,Syria,2018,5,2.0844115044976714
1296,YEM,Yemen,2018,5,1.6304504359796197
1297,DZA,Algeria,2018,5,0.12894140883455713
1298,EGY,Egypt,2018,5,0.08971823832776338
1299,LBY,Libya,2018,5,0.19824202716700323
1300,MAR,Morocco,2018,5,0.07520535217499805
1301,SDN,Sudan,2018,5,0.20180120294332743
1302,TUN,Tunisia,2018,5,0.31879793194847816
1303,BHR,Bahrain,2018,6,0.10813188783564004
1304,IRN,Iran,2018,6,0.3191806172021071
1305,IRQ,Iraq,2018,6,0.51253135932256
1306,JOR,Jordan,2018,6,1.589165598762107
1307,LBN,Lebanon,2018,6,0.06054271532969749
1308,SAU,Saudi Arabia,2018,6,0.5499546003397681
1309,SYR,Syria,2018,6,2.4679659939096963
1310,YEM,Yemen,2018,6,1.9408488095518142
1311,DZA,Algeria,2018,6,0.12156384775054979
1312,EGY,Egypt,2018,6,0.06856298886959314
1313,LBY,Libya,2018,6,0.16613709477593663
1314,MAR,Morocco,2018,6,0.624424241096602
1315,SDN,Sudan,2018,6,0.198868223373121
1316,TUN,Tunisia,2018,6,0.17808391927985023
1317,ARE,United Arab Emirates,2018,7,0.17973667370236687
1318,BHR,Bahrain,2018,7,0.127765561175876
1319,IRN,Iran,2018,7,0.2790646574588074
1320,IRQ,Iraq,2018,7,1.3053499702230742
1321,JOR,Jordan,2018,7,0.14038150483233378
1322,LBN,Lebanon,2018,7,0.16389681650224047
1323,SAU,Saudi Arabia,2018,7,0.20672399816740858
1324,SYR,Syria,2018,7,2.3398493103142077
1325,YEM,Yemen,2018,7,1.9625967802772857
1326,DZA,Algeria,2018,7,0.0754778368410125
1327,EGY,Egypt,2018,7,0.09002150716590535
1328,LBY,Libya,2018,7,0.19791363511479398
1329,MAR,Morocco,2018,7,0.34747827787715935
1330,SDN,Sudan,2018,7,0.06671161790640684
1331,TUN,Tunisia,2018,7,0.17876349482750614
1332,BHR,Bahrain,2018,8,0.05704511865614631
1333,IRN,Iran,2018,8,0.4440174242728769
1334,IRQ,Iraq,2018,8,0.7338572648454798
1335,JOR,Jordan,2018,8,0.008680312856242989
1336,LBN,Lebanon,2018,8,0.0238952432559498
1337,SAU,Saudi Arabia,2018,8,0.7181831562093183
1338,SYR,Syria,2018,8,1.6468400127251421
1339,YEM,Yemen,2018,8,1.807673134960829
1340,DZA,Algeria,2018,8,0.2307105952140433
1341,EGY,Egypt,2018,8,0.11353978912054623
1342,LBY,Libya,2018,8,0.25544056690193223
1343,MAR,Morocco,2018,8,0.14057469475427406
1344,SDN,Sudan,2018,8,0.05440024332845578
1345,TUN,Tunisia,2018,8,0.28492763294787343
1346,BHR,Bahrain,2018,9,0.15285587030845418
1347,IRN,Iran,2018,9,0.26944267578796627
1348,IRQ,Iraq,2018,9,1.114215741213582
1349,JOR,Jordan,2018,9,0.012484045456169685
1350,KWT,Kuwait,2018,9,0.0011703792615158914
1351,LBN,Lebanon,2018,9,0.026821191409739598
1352,SAU,Saudi Arabia,2018,9,0.2099131667804676
1353,SYR,Syria,2018,9,2.092088883797305
1354,YEM,Yemen,2018,9,2.4486588777867353
1355,DZA,Algeria,2018,9,0.3325211028800698
1356,EGY,Egypt,2018,9,0.14277017377043594
1357,LBY,Libya,2018,9,0.22304510418224674
1358,MAR,Morocco,2018,9,0.07012668067544137
1359,SDN,Sudan,2018,9,0.05276459837334224
1360,TUN,Tunisia,2018,9,0.05543344259144495
1361,BHR,Bahrain,2018,10,0.20174203613778538
1362,IRN,Iran,2018,10,0.24833437258539798
1363,IRQ,Iraq,2018,10,0.6789849984501759
1364,JOR,Jordan,2018,10,0.13888979944992477
1365,LBN,Lebanon,2018,10,0.10972160053820418
1366,OMN,Oman,2018,10,0.0003901264205052879
1367,SAU,Saudi Arabia,2018,10,1.2011924426382268
1368,SYR,Syria,2018,10,1.563724152842129
1369,YEM,Yemen,2018,10,2.033218798448024
1370,DZA,Algeria,2018,10,0.3842260752605398
1371,EGY,Egypt,2018,10,0.10672921718363973
1372,LBY,Libya,2018,10,0.08465743324965079
1373,MAR,Morocco,2018,10,0.07488143023026705
1374,SDN,Sudan,2018,10,0.055105356896374094
1375,TUN,Tunisia,2018,10,0.10328311913161672
1376,ARE,United Arab Emirates,2018,11,0.35113821979693727
1377,BHR,Bahrain,2018,11,0.2682463932539107
1378,IRN,Iran,2018,11,0.2658204082445721
1379,IRQ,Iraq,2018,11,0.47414466242441106
1380,JOR,Jordan,2018,11,0.016580372871475374
1381,LBN,Lebanon,2018,11,0.18647563269644848
1382,SAU,Saudi Arabia,2018,11,0.6518518185745659
1383,SYR,Syria,2018,11,1.8693059591446102
1384,YEM,Yemen,2018,11,1.8017460379235906
1385,DZA,Algeria,2018,11,0.15546258730741938
1386,EGY,Egypt,2018,11,0.14221970672218393
1387,LBY,Libya,2018,11,0.12526760768107428
1388,MAR,Morocco,2018,11,0.14852526663821997
1389,SDN,Sudan,2018,11,0.11842918809458723
1390,TUN,Tunisia,2018,11,0.10537975307670613
1391,BHR,Bahrain,2018,12,0.2537077957400978
1392,IRN,Iran,2018,12,0.2772595688692384
1393,IRQ,Iraq,2018,12,0.4348581395915075
1394,JOR,Jordan,2018,12,0.22929837906147563
1395,LBN,Lebanon,2018,12,0.1173515484785245
1396,SAU,Saudi Arabia,2018,12,0.3597975634988886
1397,SYR,Syria,2018,12,2.267487825193852
1398,YEM,Yemen,2018,12,2.2015889998029703
1399,DZA,Algeria,2018,12,0.31399851504214693
1400,EGY,Egypt,2018,12,0.28563254421881273
1401,LBY,Libya,2018,12,0.3408819371047282
1402,MAR,Morocco,2018,12,0.8285726945124938
1403,SDN,Sudan,2018,12,1.2502046198671324
1404,TUN,Tunisia,2018,12,0.28873168271521976
1405,BHR,Bahrain,2019,1,0.20464695479973968
1406,IRN,Iran,2019,1,0.374808634227334
1407,IRQ,Iraq,2019,1,0.5967046892680911
1408,JOR,Jordan,2019,1,0.008680312856242989
1409,KWT,Kuwait,2019,1,0.0012679108666422412
1410,LBN,Lebanon,2019,1,0.25793422902900376
1411,OMN,Oman,2019,1,0.9187093134017267
1412,SAU,Saudi Arabia,2019,1,0.4013275803458802
1413,SYR,Syria,2019,1,2.699962485693432
1414,YEM,Yemen,2019,1,2.2400510418564674
1415,DZA,Algeria,2019,1,0.07540975452131499
1416,EGY,Egypt,2019,1,0.26772673950862913
1417,LBY,Libya,2019,1,0.15931433333081152
1418,MAR,Morocco,2019,1,0.23074195189693988
1419,SDN,Sudan,2019,1,2.2554200918981766
1420,TUN,Tunisia,2019,1,0.270376562202157
1421,BHR,Bahrain,2019,2,0.13878053810538898
1422,IRN,Iran,2019,2,0.21341921316528858
1423,IRQ,Iraq,2019,2,0.48832968463844456
1424,JOR,Jordan,2019,2,0.15426457775324465
1425,LBN,Lebanon,2019,2,0.026138470173855288
1426,SAU,Saudi Arabia,2019,2,0.485933614352322
1427,SYR,Syria,2019,2,2.0553106232066383
1428,YEM,Yemen,2019,2,1.86039277567432
1429,DZA,Algeria,2019,2,1.4975703911628804
1430,EGY,Egypt,2019,2,0.14325451214814433
1431,LBY,Libya,2019,2,0.1695370625892223
1432,MAR,Morocco,2019,2,0.2979395043471953
1433,SDN,Sudan,2019,2,1.4015036284923854
1434,TUN,Tunisia,2019,2,0.15223767894535756
1435,BHR,Bahrain,2019,3,0.09033903511869659
1436,IRN,Iran,2019,3,0.21396469337421378
1437,IRQ,Iraq,2019,3,0.43348707225843097
1438,JOR,Jordan,2019,3,0.28573505793336496
1439,KWT,Kuwait,2019,3,0.0011703792615158914
1440,LBN,Lebanon,2019,3,0.040183021312046235
1441,SAU,Saudi Arabia,2019,3,0.5524037987321281
1442,SYR,Syria,2019,3,2.504272598608568
1443,YEM,Yemen,2019,3,2.1940918916890673
1444,DZA,Algeria,2019,3,7.55071287239733
1445,EGY,Egypt,2019,3,0.2143971228571576
1446,LBY,Libya,2019,3,0.22744426171913293
1447,MAR,Morocco,2019,3,0.12049863523780928
1448,SDN,Sudan,2019,3,0.7335052933595461
1449,TUN,Tunisia,2019,3,0.2786948350994594
1450,BHR,Bahrain,2019,4,0.15667964290019734
1451,IRN,Iran,2019,4,0.23079497688031636
1452,IRQ,Iraq,2019,4,0.5565975238277489
1453,JOR,Jordan,2019,4,0.02555328054309733
1454,KWT,Kuwait,2019,4,0.0007802528410106313
1455,LBN,Lebanon,2019,4,0.31576337295733947
1456,QAT,Qatar,2019,4,0.0004876580256316376
1457,SAU,Saudi Arabia,2019,4,0.6210865038855716
1458,SYR,Syria,2019,4,2.612187619711808
1459,YEM,Yemen,2019,4,1.9570021435934781
1460,DZA,Algeria,2019,4,5.193567544961237
1461,EGY,Egypt,2019,4,0.27786192596927883
1462,LBY,Libya,2019,4,0.4965977665765354
1463,MAR,Morocco,2019,4,0.4334106036851203
1464,SDN,Sudan,2019,4,7.0966639511986145
1465,TUN,Tunisia,2019,4,0.36924872491891997
1466,ARE,United Arab Emirates,2019,5,0.2928536068876915
1467,BHR,Bahrain,2019,5,0.058406255936252066
1468,IRN,Iran,2019,5,0.3237664822289864
1469,IRQ,Iraq,2019,5,0.48328547661927856
1470,JOR,Jordan,2019,5,0.02057916868165474
1471,KWT,Kuwait,2019,5,0.0007802528410106313
1472,LBN,Lebanon,2019,5,0.2511033324381043
1473,SAU,Saudi Arabia,2019,5,0.24968868939404
1474,SYR,Syria,2019,5,3.5290703713426974
1475,YEM,Yemen,2019,5,1.8467618036052404
1476,DZA,Algeria,2019,5,1.4019441200653706
1477,EGY,Egypt,2019,5,0.15307367024637514
1478,LBY,Libya,2019,5,0.15626483104880073
1479,MAR,Morocco,2019,5,0.17122552802303376
1480,SDN,Sudan,2019,5,3.238637480421366
1481,TUN,Tunisia,2019,5,0.14565482844210453
1482,BHR,Bahrain,2019,6,0.33449533739434545
1483,IRN,Iran,2019,6,0.24543966388912383
1484,IRQ,Iraq,2019,6,0.6934646289123646
1485,JOR,Jordan,2019,6,0.060940261267276086
1486,KWT,Kuwait,2019,6,0.0007802528410106313
1487,LBN,Lebanon,2019,6,0.2910359380402323
1488,OMN,Oman,2019,6,0.0
1489,SAU,Saudi Arabia,2019,6,0.6811677081277635
1490,SYR,Syria,2019,6,2.615225589553571
1491,YEM,Yemen,2019,6,2.000047888356109
1492,DZA,Algeria,2019,6,1.6429354852768148
1493,EGY,Egypt,2019,6,0.2993458070984726
1494,LBY,Libya,2019,6,0.18145405652571764
1495,MAR,Morocco,2019,6,0.015312462004833133
1496,SDN,Sudan,2019,6,5.503143376033556
1497,TUN,Tunisia,2019,6,0.27863796496174814
1498,BHR,Bahrain,2019,7,0.1967627904861379
1499,IRN,Iran,2019,7,0.33103432119140114
1500,IRQ,Iraq,2019,7,0.5528573322507924
1501,JOR,Jordan,2019,7,0.00994822372288523
1502,KWT,Kuwait,2019,7,0.4930695978847661
1503,LBN,Lebanon,2019,7,0.08772272855840638
1504,SAU,Saudi Arabia,2019,7,0.2523955645132287
1505,SYR,Syria,2019,7,3.118697980394898
1506,YEM,Yemen,2019,7,1.9019023733226141
1507,DZA,Algeria,2019,7,1.267411974657882
1508,EGY,Egypt,2019,7,0.11286921913891194
1509,LBY,Libya,2019,7,0.3650226731685784
1510,MAR,Morocco,2019,7,0.16612734939157497
1511,SDN,Sudan,2019,7,3.3393158400005283
1512,TUN,Tunisia,2019,7,0.36031683379448454
1513,DZA,Algeria,2001,1,0.10024022539599585
1514,EGY,Egypt,2000,4,0.0038531010219558515
1515,EGY,Egypt,2000,7,0.019512632504209537
1516,EGY,Egypt,2000,8,0.0
1517,EGY,Egypt,2000,9,0.003924524790420242
1518,EGY,Egypt,2001,1,0.0396526001389296
1519,EGY,Egypt,2001,8,0.027157073035812995
1520,EGY,Egypt,2001,11,0.011554083122736897
1521,EGY,Egypt,2001,12,0.0077048096818196354
1522,EGY,Egypt,2002,9,0.023865811040407303
1523,EGY,Egypt,2002,10,0.031890117272918156
1524,EGY,Egypt,2003,1,0.01991720427610194
1525,EGY,Egypt,2003,2,0.011949950471283555
1526,EGY,Egypt,2003,5,0.003969273870795043
1527,EGY,Egypt,2003,6,0.0
1528,EGY,Egypt,2003,7,0.015918521670120256
1529,EGY,Egypt,2003,10,0.0
1530,EGY,Egypt,2003,11,0.004063146678599944
1531,EGY,Egypt,2003,12,0.016365574626547752
1532,EGY,Egypt,2004,1,0.008263525029033408
1533,EGY,Egypt,2004,2,0.004150142434787035
1534,EGY,Egypt,2004,3,0.004191084035012255
1535,EGY,Egypt,2004,4,0.0
1536,EGY,Egypt,2004,5,0.0
1537,EGY,Egypt,2004,6,0.0
1538,EGY,Egypt,2004,7,0.0
1539,EGY,Egypt,2004,8,0.004287439674100307
1540,EGY,Egypt,2004,9,0.0043181198044209
1541,EGY,Egypt,2004,12,0.030164221875691705
1542,EGY,Egypt,2005,9,0.19528352817885605
1543,EGY,Egypt,2006,1,0.013030504931723558
1544,EGY,Egypt,2006,2,0.02592753464002695
1545,EGY,Egypt,2006,3,0.004305856805628394
1546,EGY,Egypt,2006,8,0.012800116417238633
1547,EGY,Egypt,2006,9,0.0
1548,EGY,Egypt,2006,10,0.004283635284263981
1549,EGY,Egypt,2006,11,0.01284907732321705
1550,EGY,Egypt,2007,1,0.008568489935247142
1551,EGY,Egypt,2007,9,0.0
1552,EGY,Egypt,2007,10,0.021770542878902593
1553,EGY,Egypt,2007,11,0.0
1554,LBY,Libya,2000,2,0.052906747944690996
1555,LBY,Libya,2000,3,0.1374705050847935
1556,LBY,Libya,2000,4,0.0744333610295713
1557,LBY,Libya,2000,5,0.06386085184175064
1558,LBY,Libya,2000,6,0.13909008425735225
1559,LBY,Libya,2000,8,0.11875963578625609
1560,LBY,Libya,2000,10,0.1739173399075436
1561,LBY,Libya,2000,11,0.21733059788466969
1562,LBY,Libya,2000,12,0.14254603367557525
1563,LBY,Libya,2001,1,0.17508576880708165
1564,LBY,Libya,2001,3,0.15259934899299188
1565,LBY,Libya,2001,4,0.043281114849992
1566,LBY,Libya,2001,5,0.06488388910807144
1567,LBY,Libya,2001,6,0.107861877064342
1568,LBY,Libya,2001,7,0.05362009148662314
1569,LBY,Libya,2001,8,0.08565132811262413
1570,LBY,Libya,2001,9,0.03193174958654385
1571,LBY,Libya,2001,10,0.03178930570306554
1572,LBY,Libya,2001,11,0.0212570709877532
1573,LBY,Libya,2001,12,0.05315708025479354
1574,LBY,Libya,2002,1,0.0745669906105823
1575,LBY,Libya,2002,2,0.06393264810848284
1576,LBY,Libya,2002,5,0.1085379334687242
1577,LBY,Libya,2002,6,0.0761709185201925
1578,LBY,Libya,2002,7,0.08739896957148743
1579,LBY,Libya,2002,10,0.22001653424500084
1580,LBY,Libya,2002,11,0.1208302540835939
1581,LBY,Libya,2002,12,0.1321519856945686
1582,LBY,Libya,2003,1,0.13191640690462714
1583,LBY,Libya,2003,2,0.0769488413484887
1584,LBY,Libya,2003,3,0.054610203117056444
1585,LBY,Libya,2003,4,0.0657736237039433
1586,LBY,Libya,2003,5,0.05476968761498985
1587,LBY,Libya,2003,6,0.032899836736491106
1588,LBY,Libya,2003,7,0.032947554926096856
1589,LBY,Libya,2003,10,0.02221406802521414
1590,LBY,Libya,2003,11,0.0
1591,LBY,Libya,2003,12,0.0225818988337102
1592,LBY,Libya,2004,1,0.0456094186666095
1593,LBY,Libya,2004,4,0.0464781873687381
1594,LBY,Libya,2004,7,0.011812526405086593
1595,LBY,Libya,2004,8,0.011831974273498802
1596,LBY,Libya,2004,9,0.035749925120414305
1597,LBY,Libya,2004,10,0.0
1598,LBY,Libya,2004,11,0.011901777666514096
1599,LBY,Libya,2004,12,0.023783911301208355
1600,LBY,Libya,2005,1,0.0
1601,LBY,Libya,2005,2,0.0
1602,LBY,Libya,2005,3,0.011964345629084355
1603,LBY,Libya,2005,4,0.0
1604,LBY,Libya,2005,7,0.0
1605,LBY,Libya,2005,8,0.07195860494345524
1606,LBY,Libya,2005,9,0.04790405581749599
1607,LBY,Libya,2006,3,0.0712967983069136
1608,LBY,Libya,2006,4,0.059327884109771745
1609,LBY,Libya,2006,5,0.18932269206708585
1610,LBY,Libya,2006,6,0.03543402246036301
1611,LBY,Libya,2006,7,0.023592885044834838
1612,LBY,Libya,2006,8,0.011774754450108782
1613,LBY,Libya,2006,9,0.07077954200357009
1614,LBY,Libya,2006,11,0.07091875985795795
1615,LBY,Libya,2006,12,0.05909723531923458
1616,LBY,Libya,2007,1,0.011823157896425851
1617,LBY,Libya,2007,2,0.059362050395131344
1618,LBY,Libya,2007,3,0.0
1619,LBY,Libya,2007,4,0.023755105352872757
1620,LBY,Libya,2007,5,0.0
1621,LBY,Libya,2007,6,0.059521178530660745
1622,LBY,Libya,2007,8,0.012015550355144039
1623,LBY,Libya,2007,9,0.0
1624,LBY,Libya,2007,10,0.024031918612809955
1625,LBY,Libya,2007,11,0.035981441504933986
1626,LBY,Libya,2007,12,0.0721479366384628
1627,LBY,Libya,2008,1,0.024050745749124303
1628,LBY,Libya,2008,2,0.0
1629,LBY,Libya,2008,4,0.012211297676648886
1630,LBY,Libya,2008,7,0.024884805840919844
1631,LBY,Libya,2008,8,0.0
1632,LBY,Libya,2008,9,0.0125681424811315
1633,LBY,Libya,2008,10,0.0
1634,LBY,Libya,2008,12,0.0
1635,LBY,Libya,2009,1,0.0
1636,LBY,Libya,2009,2,0.02587894400118934
1637,LBY,Libya,2009,4,0.0
1638,LBY,Libya,2009,7,0.0
1639,LBY,Libya,2009,9,0.3693029808957471
1640,LBY,Libya,2009,11,0.03964741989317069
1641,LBY,Libya,2009,12,0.0132198893066994
1642,LBY,Libya,2010,2,0.0
1643,LBY,Libya,2010,3,0.026696566481684336
1644,LBY,Libya,2010,7,0.06600367485989556
1645,LBY,Libya,2010,8,0.03952056116825045
1646,LBY,Libya,2010,9,0.052555581934105505
1647,LBY,Libya,2010,11,0.0
