,iso3,country,year,month,unrest_index
8679,LBN,Lebanon,2018,7,2105
8786,PSE,Palestine,2018,7,9980
8900,SAU,Saudi Arabia,2018,7,4800
8969,SYR,Syria,2018,7,112130
9053,TUR,Turkey,2018,7,18770
9149,YEM,Yemen,2018,7,94610
9558,DZA,Algeria,2018,7,1135
9794,EGY,Egypt,2018,7,1370
9975,LBY,Libya,2018,7,2385
10203,MAR,Morocco,2018,7,255
10479,SDN,Sudan,2018,7,3420
10652,TUN,Tunisia,2018,7,555
8214,BHR,Bahrain,2018,8,1790
8298,IRN,Iran,2018,8,5095
8382,IRQ,Iraq,2018,8,28880
8466,ISR,Israel,2018,8,2910
8549,JOR,Jordan,2018,8,445
8680,LBN,Lebanon,2018,8,1225
8787,PSE,Palestine,2018,8,9815
8901,SAU,Saudi Arabia,2018,8,5120
8970,SYR,Syria,2018,8,79105
9054,TUR,Turkey,2018,8,16925
9150,YEM,Yemen,2018,8,85510
9559,DZA,Algeria,2018,8,955
9795,EGY,Egypt,2018,8,2595
9976,LBY,Libya,2018,8,3600
10204,MAR,Morocco,2018,8,225
10480,SDN,Sudan,2018,8,1035
10653,TUN,Tunisia,2018,8,700
8215,BHR,Bahrain,2018,9,1070
8299,IRN,Iran,2018,9,2550
8383,IRQ,Iraq,2018,9,23190
8467,ISR,Israel,2018,9,2735
8550,JOR,Jordan,2018,9,640
8616,KWT,Kuwait,2018,9,60
8681,LBN,Lebanon,2018,9,1375
8788,PSE,Palestine,2018,9,10830
8902,SAU,Saudi Arabia,2018,9,3600
8971,SYR,Syria,2018,9,97080
9055,TUR,Turkey,2018,9,14520
9151,YEM,Yemen,2018,9,99430
9560,DZA,Algeria,2018,9,835
9796,EGY,Egypt,2018,9,1975
9977,LBY,Libya,2018,9,7305
10205,MAR,Morocco,2018,9,125
10481,SDN,Sudan,2018,9,2705
10654,TUN,Tunisia,2018,9,715
8216,BHR,Bahrain,2018,10,1350
8300,IRN,Iran,2018,10,5310
8384,IRQ,Iraq,2018,10,22435
8468,ISR,Israel,2018,10,2955
8551,JOR,Jordan,2018,10,485
8682,LBN,Lebanon,2018,10,1490
8739,OMN,Oman,2018,10,20
8789,PSE,Palestine,2018,10,13580
8903,SAU,Saudi Arabia,2018,10,4475
8972,SYR,Syria,2018,10,76515
9056,TUR,Turkey,2018,10,13745
9152,YEM,Yemen,2018,10,86495
9561,DZA,Algeria,2018,10,845
9797,EGY,Egypt,2018,10,3980
9978,LBY,Libya,2018,10,4340
10206,MAR,Morocco,2018,10,380
10482,SDN,Sudan,2018,10,2825
10655,TUN,Tunisia,2018,10,1055
8168,ARE,United Arab Emirates,2018,11,20
8217,BHR,Bahrain,2018,11,2525
8301,IRN,Iran,2018,11,4315
8385,IRQ,Iraq,2018,11,18540
8469,ISR,Israel,2018,11,2025
8552,JOR,Jordan,2018,11,850
8683,LBN,Lebanon,2018,11,1300
8790,PSE,Palestine,2018,11,11655
8904,SAU,Saudi Arabia,2018,11,4900
8973,SYR,Syria,2018,11,90565
9057,TUR,Turkey,2018,11,10945
9153,YEM,Yemen,2018,11,90005
9562,DZA,Algeria,2018,11,2590
9798,EGY,Egypt,2018,11,4950
9979,LBY,Libya,2018,11,4660
10207,MAR,Morocco,2018,11,705
10483,SDN,Sudan,2018,11,2600
10656,TUN,Tunisia,2018,11,3285
8218,BHR,Bahrain,2018,12,1790
8302,IRN,Iran,2018,12,4910
8386,IRQ,Iraq,2018,12,14885
8470,ISR,Israel,2018,12,2000
8553,JOR,Jordan,2018,12,720
8684,LBN,Lebanon,2018,12,1890
8791,PSE,Palestine,2018,12,11280
8905,SAU,Saudi Arabia,2018,12,2775
8974,SYR,Syria,2018,12,101675
9058,TUR,Turkey,2018,12,7790
9154,YEM,Yemen,2018,12,104605
9563,DZA,Algeria,2018,12,2660
9799,EGY,Egypt,2018,12,9115
9980,LBY,Libya,2018,12,3980
10208,MAR,Morocco,2018,12,1060
10484,SDN,Sudan,2018,12,3400
10657,TUN,Tunisia,2018,12,4225
8219,BHR,Bahrain,2019,1,1540
8303,IRN,Iran,2019,1,4630
8387,IRQ,Iraq,2019,1,15810
8471,ISR,Israel,2019,1,1310
8554,JOR,Jordan,2019,1,445
8617,KWT,Kuwait,2019,1,65
8685,LBN,Lebanon,2019,1,875
8740,OMN,Oman,2019,1,60
8792,PSE,Palestine,2019,1,10410
8906,SAU,Saudi Arabia,2019,1,2100
8975,SYR,Syria,2019,1,115000
9059,TUR,Turkey,2019,1,7320
9155,YEM,Yemen,2019,1,113660
9564,DZA,Algeria,2019,1,1185
9800,EGY,Egypt,2019,1,7150
9981,LBY,Libya,2019,1,4070
10209,MAR,Morocco,2019,1,1500
10485,SDN,Sudan,2019,1,4915
10658,TUN,Tunisia,2019,1,5420
8220,BHR,Bahrain,2019,2,2640
8304,IRN,Iran,2019,2,3745
8388,IRQ,Iraq,2019,2,16825
8472,ISR,Israel,2019,2,1205
8555,JOR,Jordan,2019,2,1305
8686,LBN,Lebanon,2019,2,1340
8793,PSE,Palestine,2019,2,8625
8907,SAU,Saudi Arabia,2019,2,3600
8976,SYR,Syria,2019,2,98505
9060,TUR,Turkey,2019,2,5155
9156,YEM,Yemen,2019,2,93020
9565,DZA,Algeria,2019,2,1725
9801,EGY,Egypt,2019,2,3315
9982,LBY,Libya,2019,2,4595
10210,MAR,Morocco,2019,2,1505
10486,SDN,Sudan,2019,2,4400
10659,TUN,Tunisia,2019,2,3585
8221,BHR,Bahrain,2019,3,1280
8305,IRN,Iran,2019,3,5485
8389,IRQ,Iraq,2019,3,14025
8473,ISR,Israel,2019,3,3385
8556,JOR,Jordan,2019,3,1460
8618,KWT,Kuwait,2019,3,60
8687,LBN,Lebanon,2019,3,2060
8794,PSE,Palestine,2019,3,19350
8908,SAU,Saudi Arabia,2019,3,4200
8977,SYR,Syria,2019,3,122740
9061,TUR,Turkey,2019,3,11900
9157,YEM,Yemen,2019,3,107780
9566,DZA,Algeria,2019,3,4345
9802,EGY,Egypt,2019,3,4215
9983,LBY,Libya,2019,3,2310
10211,MAR,Morocco,2019,3,2740
10487,SDN,Sudan,2019,3,4790
10660,TUN,Tunisia,2019,3,2700
8222,BHR,Bahrain,2019,4,1325
8306,IRN,Iran,2019,4,2370
8390,IRQ,Iraq,2019,4,19100
8474,ISR,Israel,2019,4,1120
8557,JOR,Jordan,2019,4,1310
8619,KWT,Kuwait,2019,4,40
8688,LBN,Lebanon,2019,4,1795
8795,PSE,Palestine,2019,4,8650
8841,QAT,Qatar,2019,4,25
8909,SAU,Saudi Arabia,2019,4,2025
8978,SYR,Syria,2019,4,129075
9062,TUR,Turkey,2019,4,10520
9158,YEM,Yemen,2019,4,93270
9567,DZA,Algeria,2019,4,3765
9803,EGY,Egypt,2019,4,2590
9984,LBY,Libya,2019,4,20780
10212,MAR,Morocco,2019,4,1580
10488,SDN,Sudan,2019,4,4340
10661,TUN,Tunisia,2019,4,6280
8169,ARE,United Arab Emirates,2019,5,75
8223,BHR,Bahrain,2019,5,1875
8307,IRN,Iran,2019,5,8830
8391,IRQ,Iraq,2019,5,18205
8475,ISR,Israel,2019,5,4315
8558,JOR,Jordan,2019,5,1055
8620,KWT,Kuwait,2019,5,40
8689,LBN,Lebanon,2019,5,2580
8796,PSE,Palestine,2019,5,11415
8910,SAU,Saudi Arabia,2019,5,2850
8979,SYR,Syria,2019,5,177285
9063,TUR,Turkey,2019,5,17835
9159,YEM,Yemen,2019,5,89965
9568,DZA,Algeria,2019,5,4830
9804,EGY,Egypt,2019,5,4665
9985,LBY,Libya,2019,5,6840
10213,MAR,Morocco,2019,5,1890
10489,SDN,Sudan,2019,5,3380
10662,TUN,Tunisia,2019,5,2190
8224,BHR,Bahrain,2019,6,1430
8308,IRN,Iran,2019,6,3840
8392,IRQ,Iraq,2019,6,22780
8476,ISR,Israel,2019,6,3110
8559,JOR,Jordan,2019,6,915
8621,KWT,Kuwait,2019,6,40
8690,LBN,Lebanon,2019,6,2530
8741,OMN,Oman,2019,6,0
8797,PSE,Palestine,2019,6,6385
8911,SAU,Saudi Arabia,2019,6,3550
8980,SYR,Syria,2019,6,130425
9064,TUR,Turkey,2019,6,16010
9160,YEM,Yemen,2019,6,94265
9569,DZA,Algeria,2019,6,3525
9805,EGY,Egypt,2019,6,4705
9986,LBY,Libya,2019,6,8715
10214,MAR,Morocco,2019,6,785
10490,SDN,Sudan,2019,6,4405
10663,TUN,Tunisia,2019,6,1580
8225,BHR,Bahrain,2019,7,2220
8309,IRN,Iran,2019,7,5175
8393,IRQ,Iraq,2019,7,19270
8477,ISR,Israel,2019,7,2740
8560,JOR,Jordan,2019,7,510
8622,KWT,Kuwait,2019,7,60
8691,LBN,Lebanon,2019,7,2430
8798,PSE,Palestine,2019,7,5655
8912,SAU,Saudi Arabia,2019,7,1520
8981,SYR,Syria,2019,7,154610
9065,TUR,Turkey,2019,7,17605
9161,YEM,Yemen,2019,7,89225
9570,DZA,Algeria,2019,7,3040
9806,EGY,Egypt,2019,7,4295
9987,LBY,Libya,2019,7,11070
10215,MAR,Morocco,2019,7,1600
10491,SDN,Sudan,2019,7,4390
10664,TUN,Tunisia,2019,7,1515
8226,BHR,Bahrain,2019,8,1110
8310,IRN,Iran,2019,8,3320
8394,IRQ,Iraq,2019,8,19810
8478,ISR,Israel,2019,8,1635
8561,JOR,Jordan,2019,8,785
8692,LBN,Lebanon,2019,8,1765
8799,PSE,Palestine,2019,8,8305
8842,QAT,Qatar,2019,8,40
8913,SAU,Saudi Arabia,2019,8,2175
8982,SYR,Syria,2019,8,123190
9066,TUR,Turkey,2019,8,14085
9162,YEM,Yemen,2019,8,84840
9571,DZA,Algeria,2019,8,3510
9807,EGY,Egypt,2019,8,3510
9988,LBY,Libya,2019,8,13115
10216,MAR,Morocco,2019,8,865
10492,SDN,Sudan,2019,8,2615
10665,TUN,Tunisia,2019,8,2305
8227,BHR,Bahrain,2019,9,340
8311,IRN,Iran,2019,9,4615
8395,IRQ,Iraq,2019,9,17355
8479,ISR,Israel,2019,9,1600
8562,JOR,Jordan,2019,9,1115
8623,KWT,Kuwait,2019,9,80
8693,LBN,Lebanon,2019,9,2690
8800,PSE,Palestine,2019,9,7625
8843,QAT,Qatar,2019,9,20
8914,SAU,Saudi Arabia,2019,9,1075
8983,SYR,Syria,2019,9,77060
9067,TUR,Turkey,2019,9,18305
9163,YEM,Yemen,2019,9,79375
9572,DZA,Algeria,2019,9,3270
9808,EGY,Egypt,2019,9,3645
9989,LBY,Libya,2019,9,17115
10217,MAR,Morocco,2019,9,1420
10493,SDN,Sudan,2019,9,2480
10666,TUN,Tunisia,2019,9,2685
8228,BHR,Bahrain,2019,10,325
8312,IRN,Iran,2019,10,3870
8396,IRQ,Iraq,2019,10,23165
8480,ISR,Israel,2019,10,2395
8563,JOR,Jordan,2019,10,1310
8694,LBN,Lebanon,2019,10,21560
8801,PSE,Palestine,2019,10,7200
8915,SAU,Saudi Arabia,2019,10,100
8984,SYR,Syria,2019,10,141135
9068,TUR,Turkey,2019,10,17830
9164,YEM,Yemen,2019,10,64735
9573,DZA,Algeria,2019,10,3690
9809,EGY,Egypt,2019,10,4300
9990,LBY,Libya,2019,10,16390
10218,MAR,Morocco,2019,10,1130
10494,SDN,Sudan,2019,10,2485
10667,TUN,Tunisia,2019,10,2055
8229,BHR,Bahrain,2019,11,505
8313,IRN,Iran,2019,11,7315
8397,IRQ,Iraq,2019,11,24990
8481,ISR,Israel,2019,11,2225
8564,JOR,Jordan,2019,11,1740
8624,KWT,Kuwait,2019,11,60
8695,LBN,Lebanon,2019,11,23450
8802,PSE,Palestine,2019,11,14070
8916,SAU,Saudi Arabia,2019,11,400
8985,SYR,Syria,2019,11,144775
9069,TUR,Turkey,2019,11,8455
9165,YEM,Yemen,2019,11,64275
9574,DZA,Algeria,2019,11,6215
9810,EGY,Egypt,2019,11,2195
9991,LBY,Libya,2019,11,11405
10219,MAR,Morocco,2019,11,1620
10495,SDN,Sudan,2019,11,3865
10668,TUN,Tunisia,2019,11,1830
8170,ARE,United Arab Emirates,2019,12,20
8230,BHR,Bahrain,2019,12,475
8314,IRN,Iran,2019,12,3225
8398,IRQ,Iraq,2019,12,25390
8482,ISR,Israel,2019,12,625
8565,JOR,Jordan,2019,12,865
8696,LBN,Lebanon,2019,12,15930
8803,PSE,Palestine,2019,12,8035
8917,SAU,Saudi Arabia,2019,12,300
8986,SYR,Syria,2019,12,121615
9070,TUR,Turkey,2019,12,9875
9166,YEM,Yemen,2019,12,71725
9575,DZA,Algeria,2019,12,4175
9811,EGY,Egypt,2019,12,3075
9992,LBY,Libya,2019,12,13675
10220,MAR,Morocco,2019,12,1280
10496,SDN,Sudan,2019,12,4070
10669,TUN,Tunisia,2019,12,1400
8231,BHR,Bahrain,2020,1,560
8315,IRN,Iran,2020,1,2770
8399,IRQ,Iraq,2020,1,21105
8483,ISR,Israel,2020,1,1620
8566,JOR,Jordan,2020,1,1380
8697,LBN,Lebanon,2020,1,15130
8742,OMN,Oman,2020,1,0
8804,PSE,Palestine,2020,1,9240
8918,SAU,Saudi Arabia,2020,1,825
8987,SYR,Syria,2020,1,114255
9071,TUR,Turkey,2020,1,6335
9167,YEM,Yemen,2020,1,84310
9576,DZA,Algeria,2020,1,4195
9812,EGY,Egypt,2020,1,3110
9993,LBY,Libya,2020,1,10085
10221,MAR,Morocco,2020,1,1285
10497,SDN,Sudan,2020,1,3320
10670,TUN,Tunisia,2020,1,2040
8232,BHR,Bahrain,2020,2,1045
8316,IRN,Iran,2020,2,2665
8400,IRQ,Iraq,2020,2,20185
8484,ISR,Israel,2020,2,2560
8567,JOR,Jordan,2020,2,1255
8698,LBN,Lebanon,2020,2,4205
8805,PSE,Palestine,2020,2,14100
8919,SAU,Saudi Arabia,2020,2,375
8988,SYR,Syria,2020,2,135420
9072,TUR,Turkey,2020,2,6100
9168,YEM,Yemen,2020,2,84015
9577,DZA,Algeria,2020,2,5360
9813,EGY,Egypt,2020,2,4665
9994,LBY,Libya,2020,2,8710
10222,MAR,Morocco,2020,2,2090
10498,SDN,Sudan,2020,2,1905
10671,TUN,Tunisia,2020,2,2800
8171,ARE,United Arab Emirates,2020,3,0
8233,BHR,Bahrain,2020,3,195
8317,IRN,Iran,2020,3,1990
8401,IRQ,Iraq,2020,3,16745
8485,ISR,Israel,2020,3,545
8568,JOR,Jordan,2020,3,700
8625,KWT,Kuwait,2020,3,0
8699,LBN,Lebanon,2020,3,4190
8743,OMN,Oman,2020,3,0
8806,PSE,Palestine,2020,3,6735
8844,QAT,Qatar,2020,3,0
8920,SAU,Saudi Arabia,2020,3,300
8989,SYR,Syria,2020,3,64215
9073,TUR,Turkey,2020,3,8715
9169,YEM,Yemen,2020,3,94350
9578,DZA,Algeria,2020,3,3345
9814,EGY,Egypt,2020,3,3615
9995,LBY,Libya,2020,3,23190
10223,MAR,Morocco,2020,3,1940
10499,SDN,Sudan,2020,3,2015
10672,TUN,Tunisia,2020,3,1205
8172,ARE,United Arab Emirates,2020,4,0
8234,BHR,Bahrain,2020,4,150
8318,IRN,Iran,2020,4,2150
8402,IRQ,Iraq,2020,4,17490
8486,ISR,Israel,2020,4,1575
8569,JOR,Jordan,2020,4,90
8700,LBN,Lebanon,2020,4,6630
8744,OMN,Oman,2020,4,0
8807,PSE,Palestine,2020,4,5440
8921,SAU,Saudi Arabia,2020,4,200
8990,SYR,Syria,2020,4,51705
9074,TUR,Turkey,2020,4,6430
9170,YEM,Yemen,2020,4,99050
9579,DZA,Algeria,2020,4,660
9815,EGY,Egypt,2020,4,3575
9996,LBY,Libya,2020,4,31070
10224,MAR,Morocco,2020,4,795
10500,SDN,Sudan,2020,4,2765
10673,TUN,Tunisia,2020,4,1915
8235,BHR,Bahrain,2020,5,25
8319,IRN,Iran,2020,5,3780
8403,IRQ,Iraq,2020,5,27625
8487,ISR,Israel,2020,5,1335
8570,JOR,Jordan,2020,5,45
8626,KWT,Kuwait,2020,5,20
8701,LBN,Lebanon,2020,5,6605
8808,PSE,Palestine,2020,5,5920
8845,QAT,Qatar,2020,5,40
8922,SAU,Saudi Arabia,2020,5,450
8991,SYR,Syria,2020,5,58140
9075,TUR,Turkey,2020,5,10405
9171,YEM,Yemen,2020,5,83555
9580,DZA,Algeria,2020,5,1765
9816,EGY,Egypt,2020,5,5955
9997,LBY,Libya,2020,5,25970
10225,MAR,Morocco,2020,5,1230
10501,SDN,Sudan,2020,5,4310
10674,TUN,Tunisia,2020,5,3760
8236,BHR,Bahrain,2020,6,125
8320,IRN,Iran,2020,6,2820
8404,IRQ,Iraq,2020,6,30875
8488,ISR,Israel,2020,6,1510
8571,JOR,Jordan,2020,6,205
8627,KWT,Kuwait,2020,6,20
8702,LBN,Lebanon,2020,6,9635
8809,PSE,Palestine,2020,6,6565
8923,SAU,Saudi Arabia,2020,6,325
8992,SYR,Syria,2020,6,52085
9076,TUR,Turkey,2020,6,16135
9172,YEM,Yemen,2020,6,83510
9581,DZA,Algeria,2020,6,4090
9817,EGY,Egypt,2020,6,2715
9998,LBY,Libya,2020,6,6245
10226,MAR,Morocco,2020,6,2455
10502,SDN,Sudan,2020,6,5050
10675,TUN,Tunisia,2020,6,4360
8237,BHR,Bahrain,2020,7,125
8321,IRN,Iran,2020,7,4795
8405,IRQ,Iraq,2020,7,38200
8489,ISR,Israel,2020,7,4715
8572,JOR,Jordan,2020,7,855
8628,KWT,Kuwait,2020,7,40
8703,LBN,Lebanon,2020,7,5515
8810,PSE,Palestine,2020,7,5030
8924,SAU,Saudi Arabia,2020,7,150
8993,SYR,Syria,2020,7,62335
9077,TUR,Turkey,2020,7,14585
9173,YEM,Yemen,2020,7,83445
9582,DZA,Algeria,2020,7,4150
9818,EGY,Egypt,2020,7,3110
9999,LBY,Libya,2020,7,1790
10227,MAR,Morocco,2020,7,2415
10503,SDN,Sudan,2020,7,5315
10676,TUN,Tunisia,2020,7,3150
8173,ARE,United Arab Emirates,2020,8,25
8238,BHR,Bahrain,2020,8,45
8322,IRN,Iran,2020,8,6815
8406,IRQ,Iraq,2020,8,32620
8490,ISR,Israel,2020,8,7690
8573,JOR,Jordan,2020,8,145
8629,KWT,Kuwait,2020,8,40
8704,LBN,Lebanon,2020,8,4305
8811,PSE,Palestine,2020,8,11185
8925,SAU,Saudi Arabia,2020,8,170
8994,SYR,Syria,2020,8,62950
9078,TUR,Turkey,2020,8,10915
9174,YEM,Yemen,2020,8,89095
9583,DZA,Algeria,2020,8,5060
9819,EGY,Egypt,2020,8,5520
10000,LBY,Libya,2020,8,2135
10228,MAR,Morocco,2020,8,2915
10504,SDN,Sudan,2020,8,3440
10677,TUN,Tunisia,2020,8,2165
8239,BHR,Bahrain,2020,9,1200
8323,IRN,Iran,2020,9,7170
8407,IRQ,Iraq,2020,9,32355
8491,ISR,Israel,2020,9,2480
8574,JOR,Jordan,2020,9,25
8630,KWT,Kuwait,2020,9,60
8705,LBN,Lebanon,2020,9,4065
8812,PSE,Palestine,2020,9,4890
8926,SAU,Saudi Arabia,2020,9,490
8995,SYR,Syria,2020,9,79940
9079,TUR,Turkey,2020,9,11845
9175,YEM,Yemen,2020,9,100200
9584,DZA,Algeria,2020,9,4485
9820,EGY,Egypt,2020,9,4290
10001,LBY,Libya,2020,9,1695
10229,MAR,Morocco,2020,9,3060
10505,SDN,Sudan,2020,9,1685
10678,TUN,Tunisia,2020,9,3485
8240,BHR,Bahrain,2020,10,760
8324,IRN,Iran,2020,10,6430
8408,IRQ,Iraq,2020,10,28425
8492,ISR,Israel,2020,10,6215
8575,JOR,Jordan,2020,10,145
8631,KWT,Kuwait,2020,10,150
8706,LBN,Lebanon,2020,10,4060
8813,PSE,Palestine,2020,10,8330
8927,SAU,Saudi Arabia,2020,10,450
8996,SYR,Syria,2020,10,77725
9080,TUR,Turkey,2020,10,11925
9176,YEM,Yemen,2020,10,85065
9585,DZA,Algeria,2020,10,5480
9821,EGY,Egypt,2020,10,2840
10002,LBY,Libya,2020,10,670
10230,MAR,Morocco,2020,10,3425
10506,SDN,Sudan,2020,10,3730
10679,TUN,Tunisia,2020,10,4400
8241,BHR,Bahrain,2020,11,185
8325,IRN,Iran,2020,11,4565
8409,IRQ,Iraq,2020,11,30480
8493,ISR,Israel,2020,11,4400
8576,JOR,Jordan,2020,11,385
8707,LBN,Lebanon,2020,11,2705
8814,PSE,Palestine,2020,11,7305
8846,QAT,Qatar,2020,11,0
8928,SAU,Saudi Arabia,2020,11,250
8997,SYR,Syria,2020,11,67850
9081,TUR,Turkey,2020,11,5730
9177,YEM,Yemen,2020,11,76375
9586,DZA,Algeria,2020,11,3415
9822,EGY,Egypt,2020,11,2920
10003,LBY,Libya,2020,11,450
10231,MAR,Morocco,2020,11,3670
10507,SDN,Sudan,2020,11,2050
10680,TUN,Tunisia,2020,11,4080
8242,BHR,Bahrain,2020,12,205
8326,IRN,Iran,2020,12,4875
8410,IRQ,Iraq,2020,12,30995
8494,ISR,Israel,2020,12,2840
8577,JOR,Jordan,2020,12,210
8708,LBN,Lebanon,2020,12,3770
8745,OMN,Oman,2020,12,0
8815,PSE,Palestine,2020,12,6470
8847,QAT,Qatar,2020,12,0
8929,SAU,Saudi Arabia,2020,12,450
8998,SYR,Syria,2020,12,77600
9082,TUR,Turkey,2020,12,7290
9178,YEM,Yemen,2020,12,65790
9587,DZA,Algeria,2020,12,3850
9823,EGY,Egypt,2020,12,4380
10004,LBY,Libya,2020,12,795
10232,MAR,Morocco,2020,12,3405
10508,SDN,Sudan,2020,12,5440
10681,TUN,Tunisia,2020,12,4680
8243,BHR,Bahrain,2021,1,310
8327,IRN,Iran,2021,1,6225
8411,IRQ,Iraq,2021,1,21905
8495,ISR,Israel,2021,1,3745
8578,JOR,Jordan,2021,1,140
8709,LBN,Lebanon,2021,1,4450
8816,PSE,Palestine,2021,1,7845
8930,SAU,Saudi Arabia,2021,1,150
8999,SYR,Syria,2021,1,75970
9083,TUR,Turkey,2021,1,7955
9179,YEM,Yemen,2021,1,57260
9588,DZA,Algeria,2021,1,4960
9824,EGY,Egypt,2021,1,3645
10005,LBY,Libya,2021,1,300
10233,MAR,Morocco,2021,1,2275
10509,SDN,Sudan,2021,1,4865
10682,TUN,Tunisia,2021,1,5115
8244,BHR,Bahrain,2021,2,810
8328,IRN,Iran,2021,2,5835
8412,IRQ,Iraq,2021,2,24680
8496,ISR,Israel,2021,2,2760
8579,JOR,Jordan,2021,2,225
8710,LBN,Lebanon,2021,2,4090
8746,OMN,Oman,2021,2,75
8817,PSE,Palestine,2021,2,5995
8931,SAU,Saudi Arabia,2021,2,470
9000,SYR,Syria,2021,2,69775
9084,TUR,Turkey,2021,2,5125
9180,YEM,Yemen,2021,2,73185
9589,DZA,Algeria,2021,2,4745
9825,EGY,Egypt,2021,2,2495
10006,LBY,Libya,2021,2,245
10234,MAR,Morocco,2021,2,3170
10510,SDN,Sudan,2021,2,4615
10683,TUN,Tunisia,2021,2,2675
8245,BHR,Bahrain,2021,3,680
8329,IRN,Iran,2021,3,4740
8413,IRQ,Iraq,2021,3,24050
8497,ISR,Israel,2021,3,2105
8580,JOR,Jordan,2021,3,800
8632,KWT,Kuwait,2021,3,0
8711,LBN,Lebanon,2021,3,19875
8747,OMN,Oman,2021,3,75
8818,PSE,Palestine,2021,3,5940
8848,QAT,Qatar,2021,3,20
8932,SAU,Saudi Arabia,2021,3,1825
9001,SYR,Syria,2021,3,67030
9085,TUR,Turkey,2021,3,7790
9181,YEM,Yemen,2021,3,96625
9590,DZA,Algeria,2021,3,5005
9826,EGY,Egypt,2021,3,1565
10007,LBY,Libya,2021,3,570
10235,MAR,Morocco,2021,3,3360
10511,SDN,Sudan,2021,3,3560
10684,TUN,Tunisia,2021,3,2250
8174,ARE,United Arab Emirates,2021,4,75
8246,BHR,Bahrain,2021,4,7090
8330,IRN,Iran,2021,4,7470
8414,IRQ,Iraq,2021,4,36840
8498,ISR,Israel,2021,4,3145
8581,JOR,Jordan,2021,4,270
8633,KWT,Kuwait,2021,4,20
8712,LBN,Lebanon,2021,4,4555
8819,PSE,Palestine,2021,4,9605
8849,QAT,Qatar,2021,4,20
8933,SAU,Saudi Arabia,2021,4,1125
9002,SYR,Syria,2021,4,58895
9086,TUR,Turkey,2021,4,6645
9182,YEM,Yemen,2021,4,72305
9591,DZA,Algeria,2021,4,5735
9827,EGY,Egypt,2021,4,2145
10008,LBY,Libya,2021,4,565
10236,MAR,Morocco,2021,4,2820
10512,SDN,Sudan,2021,4,4930
10685,TUN,Tunisia,2021,4,2820
8247,BHR,Bahrain,2021,5,1380
8331,IRN,Iran,2021,5,11600
8415,IRQ,Iraq,2021,5,53140
8499,ISR,Israel,2021,5,12255
8582,JOR,Jordan,2021,5,950
8634,KWT,Kuwait,2021,5,60
8713,LBN,Lebanon,2021,5,5775
8748,OMN,Oman,2021,5,410
8820,PSE,Palestine,2021,5,48205
8850,QAT,Qatar,2021,5,240
8934,SAU,Saudi Arabia,2021,5,225
9003,SYR,Syria,2021,5,58845
9087,TUR,Turkey,2021,5,9870
9183,YEM,Yemen,2021,5,47565
9592,DZA,Algeria,2021,5,4020
9828,EGY,Egypt,2021,5,1670
10009,LBY,Libya,2021,5,390
10237,MAR,Morocco,2021,5,4510
10513,SDN,Sudan,2021,5,4360
10686,TUN,Tunisia,2021,5,3140
8248,BHR,Bahrain,2021,6,430
8332,IRN,Iran,2021,6,5680
8416,IRQ,Iraq,2021,6,41755
8500,ISR,Israel,2021,6,4500
8583,JOR,Jordan,2021,6,110
8635,KWT,Kuwait,2021,6,60
8714,LBN,Lebanon,2021,6,9195
8821,PSE,Palestine,2021,6,7275
8851,QAT,Qatar,2021,6,0
8935,SAU,Saudi Arabia,2021,6,375
9004,SYR,Syria,2021,6,72015
9088,TUR,Turkey,2021,6,10105
9184,YEM,Yemen,2021,6,48030
9593,DZA,Algeria,2021,6,2950
9829,EGY,Egypt,2021,6,1165
10010,LBY,Libya,2021,6,1760
10238,MAR,Morocco,2021,6,1740
10514,SDN,Sudan,2021,6,5565
10687,TUN,Tunisia,2021,6,2190
8249,BHR,Bahrain,2021,7,545
8333,IRN,Iran,2021,7,9450
8417,IRQ,Iraq,2021,7,40145
8501,ISR,Israel,2021,7,1745
8584,JOR,Jordan,2021,7,580
8715,LBN,Lebanon,2021,7,8460
8749,OMN,Oman,2021,7,75
8822,PSE,Palestine,2021,7,6440
8936,SAU,Saudi Arabia,2021,7,75
9005,SYR,Syria,2021,7,76185
9089,TUR,Turkey,2021,7,8985
9185,YEM,Yemen,2021,7,64690
9594,DZA,Algeria,2021,7,3035
9830,EGY,Egypt,2021,7,2495
10011,LBY,Libya,2021,7,1565
10239,MAR,Morocco,2021,7,1730
10515,SDN,Sudan,2021,7,8105
10688,TUN,Tunisia,2021,7,2220
8175,ARE,United Arab Emirates,2021,8,0
8250,BHR,Bahrain,2021,8,285
8334,IRN,Iran,2021,8,4620
8418,IRQ,Iraq,2021,8,55085
8502,ISR,Israel,2021,8,1745
8585,JOR,Jordan,2021,8,185
8636,KWT,Kuwait,2021,8,20
8716,LBN,Lebanon,2021,8,10125
8750,OMN,Oman,2021,8,0
8823,PSE,Palestine,2021,8,6325
8852,QAT,Qatar,2021,8,20
8937,SAU,Saudi Arabia,2021,8,75
9006,SYR,Syria,2021,8,67270
9090,TUR,Turkey,2021,8,8335
9186,YEM,Yemen,2021,8,53100
9595,DZA,Algeria,2021,8,1720
9831,EGY,Egypt,2021,8,2015
10012,LBY,Libya,2021,8,1695
10240,MAR,Morocco,2021,8,1340
10516,SDN,Sudan,2021,8,3865
10689,TUN,Tunisia,2021,8,1545
8251,BHR,Bahrain,2021,9,635
8335,IRN,Iran,2021,9,7930
