,country_code,date,protest,revolution,riots,strike,unrest,violence
2814,SEN,2019-01-01,0.3333333333333333,1.9166666666666667,,0.6666666666666666,0.08333333333333333,6.666666666666667
2815,SEN,2020-01-01,0.125,1.9166666666666667,,0.8333333333333334,0.16666666666666666,9.416666666666666
2816,SGP,2005-01-01,2.9166666666666665,44.25,16.25,60.666666666666664,17.333333333333332,42.166666666666664
2817,SGP,2006-01-01,1.1666666666666667,51.5,9.833333333333334,55.75,2.0833333333333335,53.0
2818,SGP,2007-01-01,2.0,40.25,13.666666666666666,54.0,1.8333333333333333,35.25
2819,SGP,2008-01-01,2.8333333333333335,39.5,8.083333333333334,47.75,2.5,35.833333333333336
2820,SGP,2009-01-01,2.75,42.5,10.5,51.666666666666664,3.75,37.25
2821,SGP,2010-01-01,2.5,38.5,9.583333333333334,45.333333333333336,1.9166666666666667,32.5
2822,SGP,2011-01-01,2.5,37.083333333333336,9.75,44.333333333333336,3.25,32.75
2823,SGP,2012-01-01,3.5,45.166666666666664,18.5,42.166666666666664,5.916666666666667,28.75
2824,SGP,2013-01-01,2.9166666666666665,47.25,9.25,43.083333333333336,2.25,26.666666666666668
2825,SGP,2014-01-01,6.333333333333333,40.083333333333336,17.083333333333332,41.666666666666664,2.3333333333333335,29.0
2826,SGP,2015-01-01,10.416666666666666,35.0,12.25,41.666666666666664,2.25,26.583333333333332
2827,SGP,2016-01-01,2.9166666666666665,31.166666666666668,8.0,41.583333333333336,1.9166666666666667,23.666666666666668
2828,SGP,2017-01-01,3.25,32.166666666666664,6.166666666666667,35.583333333333336,1.5833333333333333,26.833333333333332
2829,SGP,2018-01-01,3.5,42.583333333333336,5.166666666666667,33.5,1.5,23.583333333333332
2830,SGP,2019-01-01,2.5833333333333335,31.916666666666668,5.583333333333333,31.833333333333332,1.5833333333333333,24.5
2831,SGP,2020-01-01,35.666666666666664,25.5,6.75,31.333333333333332,2.25,22.916666666666668
2832,SHN,2005-01-01,14.0,5.25,14.833333333333334,11.5,18.25,4.75
